sale_id,vehicle_id,dealer_id,customer_id,sale_date,model,region,price,quantity
S0015858,BMWV0002647,D0008,C000159,2026-11-10,2 Series,Asia,42473.16,9
S0008556,BMWV0002645,D0072,C003160,2026-11-10,5 Series,North America,63096.25,14
S0015890,BMWV0011662,D0036,C003971,2026-11-10,7 Series,Middle East,94998.54,1
S0000224,BMWV0006173,D0051,C003549,2026-11-11,X5,Asia,74066.73,12
S0006651,BMWV0001671,D0059,C004567,2026-11-11,2 Series,Middle East,43495.55,9
S0004375,BMWV0011648,D0089,C001694,2026-11-11,7 Series,Europe,96814.48,5
S0008243,BMWV0002614,D0039,C001655,2026-11-11,X3,Africa,54787.53,8
S0008185,BMWV0003414,D0028,C000592,2026-11-11,X1,North America,42576.35,13
S0002745,BMWV0000889,D0012,C004461,2026-11-11,X1,Asia,46574.66,16
S0009515,BMWV0005468,D0077,C004599,2026-11-11,X3,Europe,56715.48,8
S0003081,BMWV0005993,D0050,C002372,2026-11-11,X5,Middle East,76386.14,8
S0007029,BMWV0003553,D0092,C001834,2026-11-11,iX,Asia,86681.01,6
S0016505,BMWV0009606,D0062,C002976,2026-11-11,X3,North America,55852.47,12
S0015338,BMWV0009834,D0080,C001588,2026-11-11,X5,Asia,77290.38,10
S0004951,BMWV0001113,D0094,C004418,2026-11-11,X1,Europe,44265.33,14
S0008908,BMWV0003144,D0098,C002285,2026-11-11,iX,Asia,87293.8,7
S0003154,BMWV0004058,D0023,C003839,2026-11-11,7 Series,North America,97003.86,4
S0012860,BMWV0004565,D0076,C001238,2026-11-11,X5,Asia,74121.54,10
S0017953,BMWV0008632,D0089,C002172,2026-11-11,iX,Middle East,87038.59,5
S0001298,BMWV0004500,D0010,C004237,2026-11-11,X1,Asia,47200.18,16
S0010644,BMWV0002387,D0002,C000984,2026-11-11,2 Series,Middle East,40284.84,10
S0013708,BMWV0001610,D0055,C001910,2026-11-12,iX,North America,85856.77,5
S0015619,BMWV0011904,D0026,C003329,2026-11-12,X1,Middle East,43482.72,15
S0011066,BMWV0011665,D0018,C001414,2026-11-12,2 Series,Europe,45108.7,9
S0012491,BMWV0008936,D0005,C002971,2026-11-12,3 Series,North America,51159.34,11
S0002734,BMWV0011792,D0033,C002021,2026-11-12,i4,Europe,59325.52,7
S0007878,BMWV0002285,D0069,C002499,2026-11-12,iX,Asia,86177.8,4
S0000786,BMWV0010511,D0013,C003708,2026-11-12,X1,Middle East,43330.84,18
S0016410,BMWV0007605,D0049,C000531,2026-11-12,X5,North America,75505.74,5
S0000553,BMWV0007829,D0024,C004749,2026-11-12,2 Series,Africa,42449.08,8
S0013593,BMWV0010718,D0046,C002939,2026-11-12,7 Series,Asia,96607.4,6
S0008099,BMWV0007553,D0004,C000238,2026-11-12,2 Series,Middle East,42856.6,7
S0010925,BMWV0008138,D0091,C002055,2026-11-12,X7,Asia,120098.82,3
S0006770,BMWV0000104,D0056,C001352,2026-11-12,X3,Asia,57482.28,14
S0012074,BMWV0000665,D0008,C001689,2026-11-12,3 Series,Europe,49791.2,11
S0016458,BMWV0008071,D0012,C004790,2026-11-12,X1,Oceania,44905.14,8
S0014986,BMWV0010155,D0071,C003662,2026-11-12,i4,Asia,54873.79,8
S0007440,BMWV0009563,D0038,C000696,2026-11-12,X7,Asia,125124.99,2
S0007642,BMWV0005105,D0030,C003765,2026-11-12,3 Series,Asia,46248.92,18
S0010954,BMWV0010175,D0078,C001949,2026-11-12,X1,North America,43359.76,19
S0015676,BMWV0005820,D0031,C000125,2026-11-13,2 Series,Africa,42629.88,8
S0006581,BMWV0006056,D0076,C002295,2026-11-13,X5,Asia,78304.93,7
S0014184,BMWV0003254,D0052,C000796,2026-11-13,X3,Oceania,53751.23,15
S0015932,BMWV0009347,D0080,C000426,2026-11-13,X5,Asia,72264.27,7
S0004917,BMWV0003157,D0100,C004921,2026-11-13,i4,Asia,58094.0,14
S0014943,BMWV0009705,D0085,C001563,2026-11-13,X7,Europe,115398.86,3
S0008870,BMWV0009655,D0039,C004799,2026-11-13,X3,Asia,56894.05,18
S0011857,BMWV0008617,D0095,C002480,2026-11-13,iX,Middle East,93849.35,4
S0013716,BMWV0005951,D0072,C002975,2026-11-13,X3,Oceania,55441.44,12
S0010721,BMWV0003486,D0085,C000538,2026-11-13,5 Series,North America,61161.95,16
S0006490,BMWV0001817,D0062,C004333,2026-11-13,X5,North America,79775.32,7
S0006301,BMWV0009380,D0033,C004022,2026-11-13,X5,Asia,75156.16,13
S0009757,BMWV0011455,D0002,C003851,2026-11-13,7 Series,Oceania,99316.07,4
S0016734,BMWV0009731,D0047,C000567,2026-11-13,iX,Europe,81976.52,5
S0012637,BMWV0001625,D0028,C002563,2026-11-14,5 Series,Asia,63943.09,13
S0004180,BMWV0009824,D0052,C000416,2026-11-14,5 Series,Middle East,63909.85,5
S0014794,BMWV0006802,D0014,C000770,2026-11-14,X1,Middle East,46591.18,8
S0003988,BMWV0006419,D0054,C002268,2026-11-14,X1,Europe,44407.1,12
S0012400,BMWV0006025,D0066,C004314,2026-11-14,2 Series,Europe,42015.64,16
S0004186,BMWV0010223,D0030,C002261,2026-11-14,i4,Asia,56642.34,6
S0009070,BMWV0006790,D0034,C000295,2026-11-14,7 Series,Middle East,94989.11,6
S0017477,BMWV0008815,D0044,C004433,2026-11-14,X3,North America,57689.37,16
S0013476,BMWV0009946,D0014,C001846,2026-11-14,X5,Europe,76661.8,7
S0001796,BMWV0006336,D0097,C002430,2026-11-14,iX,Asia,85212.34,4
S0002895,BMWV0008911,D0073,C002222,2026-11-14,X1,Europe,45331.48,14
S0004773,BMWV0011372,D0049,C003598,2026-11-14,iX,Europe,84673.57,6
S0004653,BMWV0005736,D0094,C000390,2026-11-14,X5,Oceania,80069.01,6
S0000433,BMWV0000733,D0039,C000147,2026-11-14,3 Series,Asia,47592.39,12
S0008062,BMWV0001280,D0095,C004452,2026-11-14,iX,Middle East,86122.3,6
S0008547,BMWV0011545,D0071,C002639,2026-11-14,5 Series,Europe,62963.46,5
S0004599,BMWV0005300,D0051,C001624,2026-11-14,7 Series,Europe,94599.96,5
S0008352,BMWV0004608,D0073,C003054,2026-11-15,7 Series,Europe,96977.27,3
S0013234,BMWV0007617,D0048,C001802,2026-11-15,iX,Europe,86127.99,8
S0009623,BMWV0009474,D0062,C000398,2026-11-15,X3,Europe,55451.52,8
S0009626,BMWV0010165,D0087,C000032,2026-11-15,X3,Middle East,55124.57,7
S0012043,BMWV0011583,D0095,C001352,2026-11-15,i4,Middle East,59122.68,8
S0002224,BMWV0007758,D0020,C004134,2026-11-15,X5,Middle East,74145.83,11
S0005944,BMWV0001508,D0072,C003333,2026-11-15,5 Series,Africa,64284.58,7
S0001643,BMWV0001141,D0087,C000236,2026-11-15,X5,Oceania,69167.91,9
S0013844,BMWV0008131,D0061,C003155,2026-11-15,X5,Asia,77529.24,5
S0013852,BMWV0002601,D0042,C003316,2026-11-15,2 Series,Asia,40094.52,12
S0012227,BMWV0002031,D0053,C002354,2026-11-15,7 Series,Asia,98961.47,8
S0006479,BMWV0011826,D0076,C002104,2026-11-15,X3,Europe,51980.38,6
S0017201,BMWV0001721,D0088,C002163,2026-11-15,2 Series,Europe,43538.28,14
S0017301,BMWV0007839,D0041,C003556,2026-11-15,X3,Europe,55675.98,20
S0011309,BMWV0010087,D0094,C001799,2026-11-15,X3,North America,56710.41,16
S0004456,BMWV0007042,D0012,C004779,2026-11-15,2 Series,Middle East,40637.76,11
S0006372,BMWV0006133,D0020,C002292,2026-11-15,iX,Europe,84740.82,5
S0000654,BMWV0000301,D0088,C003104,2026-11-15,X3,Asia,58312.58,15
S0017028,BMWV0011325,D0027,C003979,2026-11-15,7 Series,Africa,100472.01,3
S0000733,BMWV0008783,D0076,C001311,2026-11-15,i4,North America,59092.84,9
S0002723,BMWV0004493,D0066,C004112,2026-11-16,X1,Europe,43084.03,14
S0001318,BMWV0005923,D0034,C002706,2026-11-16,2 Series,North America,36162.9,13
S0005711,BMWV0011789,D0099,C004256,2026-11-16,X3,North America,55772.75,13
S0009908,BMWV0002658,D0094,C004359,2026-11-16,X7,Oceania,117215.86,3
S0012752,BMWV0009494,D0009,C004520,2026-11-16,X3,Europe,57958.39,20
S0004921,BMWV0002970,D0020,C000580,2026-11-16,i4,Africa,56181.55,2
S0008182,BMWV0004995,D0075,C000969,2026-11-16,3 Series,Oceania,50326.88,14
S0013566,BMWV0002852,D0078,C003325,2026-11-16,2 Series,Europe,44631.04,15
S0010759,BMWV0003858,D0021,C001214,2026-11-16,2 Series,Middle East,43319.78,11
S0010230,BMWV0000866,D0044,C001251,2026-11-16,2 Series,North America,41963.23,12
S0013366,BMWV0004442,D0020,C003696,2026-11-16,3 Series,Europe,49229.11,18
S0017396,BMWV0004493,D0092,C001409,2026-11-16,7 Series,Oceania,94249.94,4
S0009721,BMWV0009761,D0031,C004896,2026-11-16,X1,Asia,42043.87,19
S0010403,BMWV0008705,D0093,C003850,2026-11-16,X1,Middle East,44759.86,15
S0000131,BMWV0002341,D0054,C000915,2026-11-17,iX,Oceania,92982.45,4
S0017791,BMWV0010138,D0034,C002644,2026-11-17,X3,Oceania,57241.06,8
S0011171,BMWV0011619,D0045,C003056,2026-11-17,i4,Europe,56473.11,12
S0003925,BMWV0002014,D0093,C000357,2026-11-17,2 Series,North America,41738.61,8
S0010912,BMWV0008206,D0048,C003470,2026-11-17,i4,Middle East,62760.45,8
S0007517,BMWV0008183,D0095,C003276,2026-11-17,2 Series,Oceania,41387.59,8
S0014344,BMWV0004311,D0076,C003199,2026-11-17,X3,North America,58220.4,15
S0006062,BMWV0011541,D0041,C003580,2026-11-17,7 Series,Europe,99693.5,4
S0011268,BMWV0002352,D0078,C002697,2026-11-17,3 Series,Middle East,47706.31,21
S0007191,BMWV0000013,D0039,C000019,2026-11-17,3 Series,North America,47565.66,14
S0009439,BMWV0002068,D0086,C000477,2026-11-17,iX,Europe,87723.51,3
S0000088,BMWV0008880,D0013,C004074,2026-11-17,5 Series,Asia,58056.65,16
S0002816,BMWV0000468,D0085,C002426,2026-11-17,5 Series,North America,65728.69,10
S0010769,BMWV0004564,D0041,C004964,2026-11-17,2 Series,Europe,42866.16,9
S0005533,BMWV0006848,D0024,C000038,2026-11-17,i4,Middle East,55391.5,7
S0017820,BMWV0002080,D0040,C000732,2026-11-17,X3,North America,55637.43,11
S0011293,BMWV0009109,D0044,C002284,2026-11-17,3 Series,Oceania,48906.65,6
S0009165,BMWV0009390,D0085,C001160,2026-11-18,X5,Europe,79223.89,10
S0003191,BMWV0003772,D0013,C001498,2026-11-18,7 Series,Asia,99870.58,4
S0010126,BMWV0004136,D0036,C003480,2026-11-18,X3,Europe,55066.41,7
S0000856,BMWV0008282,D0006,C004993,2026-11-18,2 Series,North America,41543.68,13
S0006113,BMWV0006756,D0009,C004954,2026-11-18,3 Series,Asia,47418.69,19
S0008774,BMWV0005580,D0094,C001752,2026-11-18,2 Series,North America,42550.83,14
S0006154,BMWV0002466,D0020,C004861,2026-11-18,X5,North America,79929.9,10
S0012409,BMWV0008160,D0018,C002276,2026-11-18,5 Series,North America,61274.41,5
S0008092,BMWV0003906,D0086,C004999,2026-11-18,X3,Europe,58183.69,15
S0003695,BMWV0000404,D0044,C004396,2026-11-18,iX,Europe,87431.3,4
S0012716,BMWV0000702,D0021,C003033,2026-11-19,X5,Europe,80608.2,7
S0009147,BMWV0002600,D0039,C001366,2026-11-19,2 Series,Middle East,41305.7,14
S0017073,BMWV0005114,D0056,C003979,2026-11-19,i4,North America,58966.61,8
S0004264,BMWV0010647,D0032,C000597,2026-11-19,X3,Asia,56479.93,13
S0012022,BMWV0001705,D0028,C000810,2026-11-19,X1,Asia,45622.53,23
S0013627,BMWV0000541,D0058,C003938,2026-11-19,3 Series,Middle East,45398.9,11
S0014941,BMWV0006396,D0082,C001236,2026-11-19,3 Series,North America,50815.86,14
S0011176,BMWV0006107,D0056,C001119,2026-11-19,X5,Africa,80672.73,9
S0011930,BMWV0000785,D0091,C001311,2026-11-19,2 Series,North America,44532.48,10
S0017243,BMWV0006461,D0023,C004719,2026-11-19,3 Series,Europe,47536.65,13
S0017348,BMWV0010090,D0015,C004962,2026-11-19,X1,Oceania,42947.06,10
S0002534,BMWV0002753,D0060,C003443,2026-11-19,iX,Asia,87465.78,7
S0002012,BMWV0007867,D0075,C003336,2026-11-19,X3,Europe,55688.11,11
S0010564,BMWV0011204,D0047,C004412,2026-11-19,X5,Asia,74977.94,7
S0005615,BMWV0007661,D0094,C004053,2026-11-19,X1,Oceania,44691.27,14
S0011567,BMWV0002729,D0003,C003677,2026-11-19,X7,Europe,109846.68,3
S0011180,BMWV0007532,D0054,C002145,2026-11-19,2 Series,North America,45676.53,9
S0002746,BMWV0005419,D0018,C001271,2026-11-19,3 Series,Europe,46907.96,17
S0016764,BMWV0010170,D0078,C000936,2026-11-20,3 Series,Asia,44126.7,16
S0013419,BMWV0002037,D0027,C000360,2026-11-20,2 Series,Europe,40118.88,7
S0010508,BMWV0010468,D0035,C002697,2026-11-20,2 Series,Asia,42993.89,8
S0007314,BMWV0002226,D0034,C002022,2026-11-20,X5,Europe,79426.07,8
S0008851,BMWV0007421,D0087,C004567,2026-11-20,2 Series,Europe,39788.84,6
S0011751,BMWV0004377,D0026,C000682,2026-11-20,3 Series,Asia,47338.56,14
S0004552,BMWV0001939,D0030,C004013,2026-11-20,X1,North America,45979.12,12
S0017619,BMWV0009208,D0094,C002059,2026-11-20,3 Series,North America,47414.28,16
S0008025,BMWV0005795,D0074,C000756,2026-11-20,X3,Europe,53718.07,7
S0006776,BMWV0011625,D0042,C002580,2026-11-20,X3,Europe,58026.22,17
S0001230,BMWV0005854,D0041,C000317,2026-11-20,X3,Europe,57344.11,16
S0014603,BMWV0008371,D0003,C003622,2026-11-20,X1,Asia,43284.57,18
S0013814,BMWV0009463,D0077,C003879,2026-11-20,X1,Europe,44142.87,15
S0013482,BMWV0008135,D0058,C002173,2026-11-20,X1,Asia,45693.05,15
S0015502,BMWV0007328,D0072,C004887,2026-11-20,X3,North America,55211.97,19
S0002560,BMWV0002143,D0048,C002342,2026-11-20,X1,Middle East,44478.61,10
S0007527,BMWV0006034,D0051,C004740,2026-11-20,X3,Oceania,57670.96,7
S0007921,BMWV0000957,D0045,C003808,2026-11-20,X5,Europe,77200.25,7
S0003786,BMWV0002451,D0005,C001323,2026-11-21,iX,Asia,89424.75,6
S0010452,BMWV0004888,D0009,C002054,2026-11-21,5 Series,Asia,61094.91,10
S0013801,BMWV0010184,D0028,C004288,2026-11-21,i4,North America,53971.13,5
S0008548,BMWV0005379,D0003,C004618,2026-11-21,X5,Middle East,81518.97,8
S0014266,BMWV0004652,D0048,C002963,2026-11-21,5 Series,Asia,61616.61,10
S0017955,BMWV0006211,D0039,C003376,2026-11-21,iX,Asia,85441.54,6
S0009420,BMWV0000625,D0014,C002521,2026-11-21,X1,Asia,43766.49,14
S0006149,BMWV0009863,D0048,C003442,2026-11-21,3 Series,Asia,47331.89,15
S0015793,BMWV0006247,D0072,C001827,2026-11-21,7 Series,North America,92793.79,9
S0013434,BMWV0005175,D0052,C004481,2026-11-21,3 Series,Europe,48888.51,14
S0012190,BMWV0004669,D0083,C003123,2026-11-21,X3,Asia,55522.35,8
S0016023,BMWV0005796,D0060,C000690,2026-11-21,X3,North America,54934.79,15
S0016943,BMWV0010190,D0094,C000584,2026-11-21,iX,Oceania,84943.55,5
S0013831,BMWV0011577,D0099,C001577,2026-11-22,2 Series,North America,43179.45,9
S0000093,BMWV0003842,D0018,C001342,2026-11-22,7 Series,Europe,101077.98,3
S0012678,BMWV0008836,D0005,C003364,2026-11-22,X1,Asia,43878.02,16
S0011543,BMWV0000158,D0061,C002217,2026-11-22,3 Series,Asia,47578.43,15
S0008264,BMWV0010143,D0073,C003271,2026-11-22,X1,Africa,46460.52,11
S0008052,BMWV0007366,D0058,C002585,2026-11-22,X5,Asia,75265.21,13
S0003177,BMWV0008831,D0005,C004836,2026-11-22,3 Series,North America,50061.45,10
S0001283,BMWV0004358,D0020,C004974,2026-11-22,X1,Asia,45118.88,15
S0014982,BMWV0000465,D0011,C000026,2026-11-22,X3,North America,52951.25,17
S0000219,BMWV0008950,D0047,C003645,2026-11-22,2 Series,Middle East,41689.54,14
S0016001,BMWV0003433,D0063,C002584,2026-11-23,i4,North America,57190.71,11
S0008706,BMWV0006458,D0075,C000271,2026-11-23,3 Series,Asia,44903.22,13
S0013733,BMWV0007426,D0068,C004841,2026-11-23,3 Series,Asia,47080.93,13
S0009384,BMWV0009675,D0066,C001354,2026-11-23,X3,Europe,57680.23,21
S0008654,BMWV0003194,D0064,C004550,2026-11-23,iX,North America,81872.66,2
S0012123,BMWV0002951,D0066,C003724,2026-11-23,i4,Asia,57788.52,5
S0012220,BMWV0011371,D0018,C003913,2026-11-23,2 Series,Asia,40332.15,13
S0013655,BMWV0007918,D0004,C003200,2026-11-23,i4,Asia,59137.13,7
S0012000,BMWV0011531,D0010,C003910,2026-11-23,iX,Europe,84704.13,4
S0006844,BMWV0001187,D0090,C003677,2026-11-23,3 Series,Oceania,46637.18,10
S0015812,BMWV0008675,D0068,C003414,2026-11-23,X1,North America,43036.37,16
S0009774,BMWV0003808,D0039,C002706,2026-11-23,X3,North America,57142.72,10
S0015811,BMWV0009362,D0048,C003128,2026-11-23,3 Series,Asia,47889.06,16
S0006277,BMWV0011794,D0024,C002700,2026-11-23,X1,Europe,44101.23,17
S0010145,BMWV0005132,D0037,C000718,2026-11-24,X7,North America,116810.31,6
S0008543,BMWV0004301,D0048,C000536,2026-11-24,i4,Middle East,59855.66,12
S0015678,BMWV0011244,D0091,C002972,2026-11-24,7 Series,North America,105175.43,3
S0017183,BMWV0005932,D0077,C002650,2026-11-24,5 Series,Europe,61241.78,5
S0002409,BMWV0011529,D0051,C004275,2026-11-24,X3,Europe,53766.01,11
S0001506,BMWV0000620,D0013,C002684,2026-11-24,X5,Oceania,80446.33,12
S0016651,BMWV0004757,D0083,C004835,2026-11-24,X3,Asia,54930.13,12
S0002404,BMWV0007786,D0069,C000749,2026-11-24,X1,Europe,44436.11,17
S0016018,BMWV0003978,D0018,C004615,2026-11-24,5 Series,Asia,60715.77,9
S0004763,BMWV0010614,D0054,C000480,2026-11-24,X1,Europe,47054.02,15
S0011989,BMWV0004899,D0093,C000402,2026-11-24,iX,Europe,86455.26,6
S0004893,BMWV0010769,D0057,C001305,2026-11-24,X1,Europe,46639.47,11
S0002578,BMWV0006655,D0059,C004889,2026-11-24,X3,Oceania,57349.34,6
S0017354,BMWV0002803,D0023,C000268,2026-11-24,X7,Middle East,116789.97,4
S0009213,BMWV0006139,D0035,C001412,2026-11-24,X5,Asia,75983.62,14
S0011504,BMWV0006409,D0043,C004128,2026-11-25,3 Series,Europe,48234.89,12
S0000123,BMWV0011966,D0088,C004239,2026-11-25,5 Series,Oceania,62310.31,11
S0013195,BMWV0004983,D0033,C001857,2026-11-25,2 Series,Europe,45064.8,15
S0010280,BMWV0007319,D0033,C004475,2026-11-25,X1,Oceania,45920.93,11
S0013143,BMWV0008523,D0071,C002252,2026-11-25,3 Series,Asia,47024.43,14
S0016000,BMWV0009443,D0052,C004528,2026-11-25,X3,Oceania,55871.07,10
S0010935,BMWV0005326,D0048,C000955,2026-11-25,i4,Europe,57197.53,5
S0011731,BMWV0006913,D0087,C002384,2026-11-25,X1,North America,45089.47,11
S0012186,BMWV0003774,D0013,C000295,2026-11-25,i4,North America,58035.68,7
S0011939,BMWV0002040,D0038,C001304,2026-11-25,i4,Asia,60625.87,9
S0011063,BMWV0001885,D0004,C003180,2026-11-25,X1,Asia,44151.76,23
S0012823,BMWV0000659,D0039,C000265,2026-11-25,7 Series,Asia,98477.89,4
S0006495,BMWV0006237,D0081,C001889,2026-11-26,3 Series,Europe,48739.48,13
S0009422,BMWV0007391,D0099,C004148,2026-11-26,5 Series,Asia,60217.15,8
S0010638,BMWV0000966,D0062,C001701,2026-11-26,X1,Europe,46136.71,19
S0008023,BMWV0000671,D0060,C000748,2026-11-26,iX,Middle East,87545.98,6
S0004702,BMWV0006641,D0031,C001198,2026-11-26,i4,North America,55183.41,7
S0016845,BMWV0011614,D0080,C003306,2026-11-26,3 Series,Europe,48257.54,12
S0000248,BMWV0005905,D0009,C000286,2026-11-26,X7,Asia,111002.11,4
S0015358,BMWV0011357,D0035,C004492,2026-11-26,3 Series,Europe,47258.24,12
S0010484,BMWV0010311,D0034,C001123,2026-11-26,3 Series,Middle East,48758.67,11
S0000193,BMWV0006929,D0085,C004391,2026-11-26,7 Series,North America,94843.24,7
S0016286,BMWV0005286,D0084,C004948,2026-11-27,3 Series,Asia,48648.61,18
S0011007,BMWV0007512,D0007,C001195,2026-11-27,X5,Europe,82662.94,13
S0008385,BMWV0006832,D0040,C002959,2026-11-27,7 Series,Europe,96667.57,4
S0017504,BMWV0008115,D0024,C000400,2026-11-27,i4,North America,61127.17,9
S0016291,BMWV0009604,D0095,C002275,2026-11-27,2 Series,Middle East,42818.78,10
S0003070,BMWV0005042,D0019,C004910,2026-11-27,X5,North America,72512.79,8
S0011073,BMWV0011199,D0011,C003176,2026-11-27,X3,North America,55995.77,17
S0003338,BMWV0003251,D0097,C003422,2026-11-27,iX,Europe,86927.62,4
S0011181,BMWV0008602,D0100,C003882,2026-11-27,X1,Europe,46721.68,17
S0012865,BMWV0009086,D0022,C003395,2026-11-27,iX,Europe,87547.69,5
S0003794,BMWV0011537,D0058,C003089,2026-11-27,X1,North America,45786.44,16
S0005718,BMWV0001535,D0043,C000898,2026-11-27,5 Series,North America,59837.16,16
S0014723,BMWV0010018,D0026,C002754,2026-11-27,iX,Asia,86768.32,4
S0008072,BMWV0004702,D0085,C001513,2026-11-27,X5,Asia,79850.1,12
S0015001,BMWV0005667,D0043,C002424,2026-11-27,5 Series,Europe,57768.23,4
S0014230,BMWV0001941,D0099,C004219,2026-11-27,5 Series,Europe,56288.42,11
S0012953,BMWV0004030,D0090,C002228,2026-11-27,X3,Middle East,53503.07,15
S0005892,BMWV0009328,D0033,C000123,2026-11-28,iX,Asia,90174.21,5
S0017940,BMWV0008451,D0065,C004055,2026-11-28,2 Series,Europe,41687.15,13
S0010729,BMWV0011638,D0010,C003146,2026-11-28,3 Series,North America,48951.02,18
S0017789,BMWV0006014,D0093,C002583,2026-11-28,3 Series,Asia,48533.78,15
S0006641,BMWV0005200,D0017,C003441,2026-11-28,3 Series,North America,48839.26,18
S0010568,BMWV0008852,D0041,C001734,2026-11-28,X1,North America,45522.08,11
S0001053,BMWV0003954,D0041,C001233,2026-11-28,iX,Asia,94198.62,7
S0000683,BMWV0008056,D0008,C004054,2026-11-28,7 Series,North America,95067.2,6
S0004557,BMWV0004895,D0060,C000657,2026-11-28,3 Series,Europe,47311.46,9
S0013117,BMWV0009800,D0031,C000666,2026-11-28,5 Series,North America,61208.57,15
S0010820,BMWV0007288,D0075,C000559,2026-11-28,2 Series,Europe,42185.09,22
S0014229,BMWV0001112,D0051,C001403,2026-11-28,X3,Europe,56739.39,18
S0007956,BMWV0003829,D0055,C002167,2026-11-28,3 Series,North America,49493.2,16
S0000796,BMWV0010123,D0027,C001619,2026-11-28,3 Series,Asia,46135.07,11
S0010686,BMWV0003660,D0001,C002027,2026-11-28,iX,Oceania,87165.25,6
S0002964,BMWV0001878,D0090,C002274,2026-11-28,X5,North America,80453.68,9
S0015083,BMWV0007446,D0015,C003424,2026-11-28,X5,Middle East,77021.86,8
S0000437,BMWV0009629,D0001,C000016,2026-11-28,X1,Asia,44244.21,13
S0000272,BMWV0010936,D0013,C000056,2026-11-28,7 Series,Middle East,96777.37,4
S0009051,BMWV0002724,D0079,C000701,2026-11-28,X3,Asia,56853.89,15
S0004356,BMWV0000918,D0053,C002610,2026-11-28,X1,Oceania,47420.45,9
S0001121,BMWV0004600,D0011,C002625,2026-11-28,X1,Middle East,44254.65,14
S0003376,BMWV0006871,D0020,C003886,2026-11-28,iX,Asia,87192.43,10
S0016610,BMWV0006945,D0092,C004070,2026-11-28,3 Series,Asia,46584.36,22
S0001629,BMWV0011640,D0075,C001994,2026-11-28,i4,Middle East,58039.17,11
S0006050,BMWV0008460,D0074,C004731,2026-11-28,X1,Asia,44696.54,11
S0001520,BMWV0008834,D0025,C004356,2026-11-28,2 Series,Europe,41469.66,13
S0008615,BMWV0011085,D0013,C002407,2026-11-28,3 Series,North America,47305.34,14
S0015099,BMWV0011292,D0055,C000021,2026-11-29,5 Series,Africa,65346.08,12
S0001210,BMWV0002728,D0071,C002146,2026-11-29,7 Series,Middle East,101732.3,4
S0008259,BMWV0006221,D0054,C002987,2026-11-29,X3,North America,53317.37,12
S0009749,BMWV0010863,D0078,C003222,2026-11-29,7 Series,North America,93036.05,12
S0012804,BMWV0000141,D0062,C001446,2026-11-29,7 Series,Africa,104716.92,3
S0014798,BMWV0010834,D0051,C004954,2026-11-29,5 Series,Asia,57806.83,13
S0001204,BMWV0000397,D0090,C000980,2026-11-29,X3,Europe,58298.43,18
S0000716,BMWV0010095,D0003,C001444,2026-11-29,3 Series,Asia,46898.6,13
S0005455,BMWV0003902,D0060,C003854,2026-11-29,2 Series,North America,41478.5,14
S0009517,BMWV0005830,D0043,C001212,2026-11-29,i4,Europe,57627.69,7
S0003545,BMWV0010895,D0049,C000605,2026-11-29,X5,Asia,79070.58,10
S0003272,BMWV0006082,D0017,C000323,2026-11-30,X3,Asia,54926.07,13
S0011692,BMWV0005548,D0079,C001443,2026-11-30,i4,Europe,59013.62,8
S0014149,BMWV0001810,D0022,C001542,2026-11-30,X3,Asia,56102.1,19
S0006635,BMWV0008400,D0067,C004098,2026-11-30,X3,Asia,54595.9,13
S0015938,BMWV0010420,D0052,C004719,2026-11-30,X5,Asia,77702.09,9
S0000074,BMWV0009357,D0016,C000255,2026-11-30,X3,Asia,53793.55,16
S0003008,BMWV0003592,D0019,C004032,2026-11-30,X3,Asia,57598.93,14
S0017572,BMWV0006928,D0008,C004095,2026-11-30,X3,Europe,57934.27,17
S0002475,BMWV0005168,D0066,C001273,2026-11-30,5 Series,Europe,62824.31,10
S0002537,BMWV0003336,D0015,C001798,2026-11-30,X1,Asia,43330.61,24
S0005500,BMWV0007747,D0001,C004284,2026-12-01,X1,Middle East,43780.66,8
S0009598,BMWV0011937,D0003,C003465,2026-12-01,5 Series,Middle East,58507.22,3
S0004468,BMWV0000544,D0020,C001692,2026-12-01,2 Series,North America,41202.82,11
S0012656,BMWV0008491,D0059,C001088,2026-12-01,X1,Asia,45300.61,19
S0007965,BMWV0010876,D0080,C003622,2026-12-01,3 Series,Asia,47761.95,20
S0013089,BMWV0006891,D0077,C001909,2026-12-01,X3,Oceania,53860.65,18
S0009752,BMWV0004709,D0027,C004469,2026-12-01,i4,Middle East,60268.44,3
S0000439,BMWV0007179,D0046,C003584,2026-12-01,X1,North America,43675.05,20
S0003896,BMWV0010330,D0032,C003342,2026-12-01,X5,North America,79958.54,9
S0000779,BMWV0008479,D0044,C004492,2026-12-01,5 Series,Asia,57926.88,12
S0004776,BMWV0006372,D0080,C002239,2026-12-01,X3,Middle East,54125.58,10
S0017182,BMWV0009845,D0046,C000192,2026-12-01,2 Series,North America,40981.79,18
S0005996,BMWV0008732,D0039,C001916,2026-12-01,5 Series,North America,63670.46,6
S0017376,BMWV0010267,D0070,C003496,2026-12-01,5 Series,Africa,64566.12,10
S0006594,BMWV0005917,D0035,C004020,2026-12-01,3 Series,Europe,48393.31,14
S0007166,BMWV0008214,D0027,C001716,2026-12-01,X3,Asia,59021.84,22
S0005412,BMWV0000442,D0093,C000760,2026-12-01,X3,North America,53913.76,13
S0015947,BMWV0008251,D0061,C004268,2026-12-01,X3,Europe,57423.84,13
