event_id,vehicle_id,timestamp,speed,battery_level,temperature,odometer,fault_code
EVT04200,BMW019,2026-03-22 03:08:27.843381,141,94,74,200830,F004
EVT04201,BMW199,2026-08-15 03:08:27.843391,152,51,52,190397,F001
EVT04202,BMW183,2026-06-19 07:08:27.843401,52,36,92,119908,F003
EVT04203,BMW190,2026-05-07 17:08:27.843411,140,49,55,141216,F004
EVT04204,BMW005,2026-06-25 20:08:27.843420,56,56,105,208394,F004
EVT04205,BMW169,2026-07-08 12:08:27.843430,145,48,69,180636,F003
EVT04206,BMW005,2026-09-10 04:08:27.843439,34,42,95,43917,F001
EVT04207,BMW114,2026-04-14 18:08:27.843449,36,100,54,49510,
EVT04208,BMW146,2026-05-01 15:08:27.843459,168,35,86,163861,F001
EVT04209,BMW094,2026-06-25 20:08:27.843469,0,49,81,183059,
EVT04210,BMW026,2026-07-14 21:08:27.843478,102,59,76,202217,F001
EVT04211,BMW167,2026-03-26 04:08:27.843488,79,38,96,209729,F001
EVT04212,BMW098,2026-06-18 10:08:27.843536,95,87,102,161564,F002
EVT04213,BMW060,2026-05-17 08:08:27.843547,93,43,94,166870,F001
EVT04214,BMW121,2026-04-23 18:08:27.843557,130,55,68,110838,
EVT04215,BMW118,2026-09-04 02:08:27.843566,174,44,97,181544,F005
EVT04216,BMW150,2026-08-30 02:08:27.843576,173,51,81,231192,F003
EVT04217,BMW071,2026-03-23 08:08:27.843585,119,80,79,105127,F005
EVT04218,BMW069,2026-04-24 16:08:27.843595,157,14,94,35697,F004
EVT04219,BMW086,2026-06-19 05:08:27.843605,28,100,55,242188,F002
EVT04220,BMW082,2026-05-21 14:08:27.843614,82,47,95,127235,
EVT04221,BMW167,2026-07-05 07:08:27.843624,121,44,52,124985,F001
EVT04222,BMW101,2026-09-07 10:08:27.843634,137,27,70,28709,F005
EVT04223,BMW047,2026-02-26 08:08:27.843643,130,23,77,197450,F003
EVT04224,BMW048,2026-05-09 05:08:27.843653,90,70,67,200455,F004
EVT04225,BMW200,2026-04-22 19:08:27.843662,169,39,82,216965,F002
EVT04226,BMW015,2026-08-01 04:08:27.843672,59,86,110,155663,F004
EVT04227,BMW062,2026-04-02 03:08:27.843682,89,29,83,187021,F001
EVT04228,BMW029,2026-03-15 15:08:27.843691,169,83,67,114312,F003
EVT04229,BMW046,2026-06-22 22:08:27.843702,6,28,50,248748,F003
EVT04230,BMW106,2026-07-29 07:08:27.843711,54,78,73,59350,F004
EVT04231,BMW178,2026-04-28 01:08:27.843721,140,20,93,129884,F002
EVT04232,BMW142,2026-06-13 08:08:27.843730,110,63,74,189181,F005
EVT04233,BMW067,2026-06-04 04:08:27.843739,25,77,57,235503,
EVT04234,BMW003,2026-03-19 19:08:27.843749,41,33,109,44425,F001
EVT04235,BMW129,2026-06-03 00:08:27.843758,156,82,100,107438,F005
EVT04236,BMW172,2026-09-10 12:08:27.843768,8,92,83,173979,F001
EVT04237,BMW183,2026-06-17 18:08:27.843777,96,98,64,39724,F004
EVT04238,BMW150,2026-04-10 01:08:27.843787,127,39,79,113499,F005
EVT04239,BMW040,2026-08-08 08:08:27.843796,5,67,108,97967,F004
EVT04240,BMW192,2026-09-02 18:08:27.843806,180,92,83,41172,F001
EVT04241,BMW138,2026-07-18 07:08:27.843815,23,92,84,96857,F002
EVT04242,BMW056,2026-03-25 09:08:27.843825,108,39,54,178478,F001
EVT04243,BMW108,2026-06-12 19:08:27.843843,134,39,58,107523,F002
EVT04244,BMW011,2026-08-06 16:08:27.843853,96,70,62,196828,F002
EVT04245,BMW003,2026-08-24 20:08:27.843863,107,20,101,129274,F003
EVT04246,BMW104,2026-07-20 19:08:27.843872,135,18,61,202158,
EVT04247,BMW069,2026-09-13 09:08:27.843882,112,97,78,38670,F005
EVT04248,BMW146,2026-05-02 00:08:27.843893,67,20,60,159493,F001
EVT04249,BMW160,2026-02-25 19:08:27.843903,133,51,105,157619,F003
EVT04250,BMW111,2026-03-10 15:08:27.843913,148,64,73,33471,F002
EVT04251,BMW037,2026-03-13 04:08:27.843922,122,70,55,91332,F002
EVT04252,BMW128,2026-07-01 09:08:27.843932,25,42,62,82696,F004
EVT04253,BMW039,2026-07-30 16:08:27.843943,23,16,85,51341,F003
EVT04254,BMW087,2026-08-26 14:08:27.843952,39,15,95,43525,F004
EVT04255,BMW056,2026-09-17 02:08:27.843962,60,27,82,172847,F001
EVT04256,BMW150,2026-05-09 17:08:27.843972,84,19,51,148070,F003
EVT04257,BMW046,2026-08-12 13:08:27.843982,171,95,87,87703,F003
EVT04258,BMW052,2026-02-22 20:08:27.843992,30,90,78,244005,F004
EVT04259,BMW184,2026-04-21 05:08:27.844002,137,49,50,145343,F004
EVT04260,BMW132,2026-08-15 16:08:27.844012,119,72,76,134013,F003
EVT04261,BMW117,2026-05-10 02:08:27.844021,162,100,62,221842,F004
EVT04262,BMW130,2026-09-08 14:08:27.844031,8,49,63,66666,F005
EVT04263,BMW157,2026-07-11 08:08:27.844041,146,43,76,223091,F004
EVT04264,BMW044,2026-09-09 02:08:27.844051,145,65,73,11064,F002
EVT04265,BMW166,2026-03-24 05:08:27.844061,18,47,75,131134,F001
EVT04266,BMW130,2026-05-21 09:08:27.844071,20,10,70,153447,F002
EVT04267,BMW012,2026-06-05 17:08:27.844081,61,42,92,203653,F005
EVT04268,BMW016,2026-09-01 17:08:27.844093,56,66,51,210627,F003
EVT04269,BMW154,2026-04-02 04:08:27.844103,4,38,82,62736,F002
EVT04270,BMW106,2026-05-01 02:08:27.844113,46,25,107,70672,
EVT04271,BMW094,2026-03-23 22:08:27.844122,65,76,98,187827,F001
EVT04272,BMW095,2026-08-20 17:08:27.844132,155,68,100,245435,
EVT04273,BMW070,2026-04-28 22:08:27.844142,120,36,106,175192,F004
EVT04274,BMW062,2026-03-27 12:08:27.844152,56,41,75,109484,F001
EVT04275,BMW161,2026-05-08 05:08:27.844162,70,23,52,119891,
EVT04276,BMW149,2026-06-03 19:08:27.844173,111,54,108,190915,F003
EVT04277,BMW114,2026-05-22 22:08:27.844184,107,21,80,126038,F001
EVT04278,BMW112,2026-09-05 14:08:27.844194,176,47,103,168103,F003
EVT04279,BMW185,2026-06-06 03:08:27.844204,119,65,97,10262,F002
EVT04280,BMW036,2026-03-06 14:08:27.844214,78,56,66,215213,F002
EVT04281,BMW019,2026-05-23 15:08:27.844224,54,28,97,32994,F001
EVT04282,BMW012,2026-08-12 20:08:27.844235,14,76,106,67203,F004
EVT04283,BMW117,2026-03-07 04:08:27.844692,29,18,67,207969,F001
EVT04284,BMW034,2026-09-07 15:08:27.844710,125,87,93,118538,
EVT04285,BMW087,2026-05-10 00:08:27.844721,71,59,68,221272,F003
EVT04286,BMW087,2026-06-15 06:08:27.844732,93,53,83,216712,F004
EVT04287,BMW089,2026-03-21 07:08:27.844744,93,57,64,221400,F005
EVT04288,BMW105,2026-03-23 18:08:27.844754,157,71,104,77063,F002
EVT04289,BMW135,2026-04-26 10:08:27.844764,82,31,52,141025,F005
EVT04290,BMW140,2026-09-04 02:08:27.844774,54,66,109,101815,
EVT04291,BMW117,2026-09-08 16:08:27.844784,26,64,56,218077,F002
EVT04292,BMW148,2026-05-29 04:08:27.844794,13,95,82,231896,
EVT04293,BMW074,2026-06-26 09:08:27.844804,154,44,95,33168,F005
EVT04294,BMW022,2026-06-20 04:08:27.844814,134,58,105,140461,F005
EVT04295,BMW077,2026-04-07 13:08:27.844824,4,80,50,125318,F003
EVT04296,BMW048,2026-09-05 02:08:27.844834,167,98,79,121964,F001
EVT04297,BMW075,2026-09-13 22:08:27.844843,69,69,73,70560,F003
EVT04298,BMW107,2026-07-08 02:08:27.844853,59,82,86,242252,
EVT04299,BMW128,2026-04-08 23:08:27.844863,75,83,107,11265,F005
EVT04300,BMW013,2026-04-17 07:08:27.844873,138,69,56,82105,F004
EVT04301,BMW163,2026-04-26 02:08:27.844883,24,11,108,27530,F002
EVT04302,BMW167,2026-07-08 17:08:27.844893,43,21,109,161792,F003
EVT04303,BMW169,2026-06-26 18:08:27.844902,126,24,91,162318,
EVT04304,BMW034,2026-04-16 21:08:27.844912,30,46,106,147222,F003
EVT04305,BMW136,2026-06-28 04:08:27.844923,21,81,88,12546,F005
EVT04306,BMW018,2026-05-20 21:08:27.844933,46,30,98,55041,F005
EVT04307,BMW069,2026-05-05 11:08:27.844942,57,74,70,189920,F004
EVT04308,BMW181,2026-08-11 21:08:27.844953,135,89,106,12135,F001
EVT04309,BMW023,2026-08-30 04:08:27.844962,127,33,58,75269,F003
EVT04310,BMW069,2026-03-23 20:08:27.844972,104,35,80,94514,F001
EVT04311,BMW167,2026-06-12 18:08:27.844981,71,51,62,89035,F003
EVT04312,BMW163,2026-06-24 09:08:27.844991,73,58,108,117685,F005
EVT04313,BMW031,2026-07-20 18:08:27.845001,17,46,58,151481,F002
EVT04314,BMW137,2026-04-09 13:08:27.845011,125,84,75,46168,F005
EVT04315,BMW164,2026-06-16 07:08:27.845021,169,11,83,121207,
EVT04316,BMW022,2026-07-13 18:08:27.845031,52,40,59,163840,F004
EVT04317,BMW060,2026-02-25 07:08:27.845040,101,93,83,152357,F004
EVT04318,BMW090,2026-03-30 08:08:27.845050,88,99,84,156031,F003
EVT04319,BMW074,2026-08-11 07:08:27.845060,105,97,50,88435,F003
EVT04320,BMW078,2026-06-17 04:08:27.845069,59,30,77,24064,F001
EVT04321,BMW053,2026-08-01 17:08:27.845079,86,22,62,22136,F004
EVT04322,BMW100,2026-09-01 09:08:27.845089,58,22,85,144266,F001
EVT04323,BMW177,2026-08-22 21:08:27.845098,32,64,97,107990,
EVT04324,BMW039,2026-08-02 00:08:27.845108,58,51,109,143222,F001
EVT04325,BMW059,2026-08-16 10:08:27.845117,123,76,109,110218,F004
EVT04326,BMW116,2026-08-31 11:08:27.845129,21,86,99,215535,
EVT04327,BMW084,2026-05-06 19:08:27.845139,19,70,105,15185,F003
EVT04328,BMW166,2026-06-26 03:08:27.845149,37,27,66,148750,F003
EVT04329,BMW069,2026-02-25 14:08:27.845160,50,80,96,173548,F004
EVT04330,BMW172,2026-06-04 20:08:27.845170,138,23,73,49844,F002
EVT04331,BMW040,2026-04-04 23:08:27.845179,122,26,86,61322,F005
EVT04332,BMW104,2026-06-07 01:08:27.845189,21,57,67,198091,F004
EVT04333,BMW127,2026-05-18 08:08:27.845198,96,42,67,248888,F005
EVT04334,BMW176,2026-04-01 12:08:27.845208,167,14,55,92588,
EVT04335,BMW073,2026-05-22 11:08:27.845217,106,84,87,214558,F005
EVT04336,BMW190,2026-06-16 22:08:27.845227,171,21,62,87150,
EVT04337,BMW050,2026-03-13 08:08:27.845236,83,33,81,234788,F005
EVT04338,BMW179,2026-09-04 12:08:27.845245,56,69,109,62715,F004
EVT04339,BMW029,2026-07-25 18:08:27.845254,38,77,91,74976,
EVT04340,BMW021,2026-03-20 13:08:27.845263,179,56,53,23164,
EVT04341,BMW034,2026-03-21 07:08:27.845272,30,25,53,42219,F002
EVT04342,BMW161,2026-07-23 04:08:27.845281,107,92,63,211669,F002
EVT04343,BMW170,2026-08-05 04:08:27.845290,57,86,87,210087,F003
EVT04344,BMW098,2026-06-07 17:08:27.845300,180,11,84,217862,F003
EVT04345,BMW102,2026-08-06 20:08:27.845309,91,91,55,96178,F003
EVT04346,BMW072,2026-07-19 00:08:27.845318,77,100,98,97592,
EVT04347,BMW096,2026-04-13 21:08:27.845327,29,68,104,31160,F005
EVT04348,BMW002,2026-05-23 10:08:27.845337,93,85,93,154730,F004
EVT04349,BMW010,2026-05-15 20:08:27.845346,97,76,107,24317,F001
EVT04350,BMW074,2026-06-05 10:08:27.845355,127,35,56,134076,F001
EVT04351,BMW085,2026-08-01 02:08:27.845364,47,84,57,132655,F003
EVT04352,BMW078,2026-05-08 17:08:27.845374,12,92,102,159182,F003
EVT04353,BMW099,2026-08-10 18:08:27.845383,49,39,63,90844,F003
EVT04354,BMW120,2026-04-07 01:08:27.845392,18,87,96,200938,F003
EVT04355,BMW154,2026-08-25 13:08:27.845401,144,60,67,192881,F002
EVT04356,BMW036,2026-07-11 19:08:27.845410,118,21,72,86183,
EVT04357,BMW038,2026-08-22 16:08:27.845420,67,39,99,58712,F005
EVT04358,BMW093,2026-04-22 20:08:27.845429,144,14,75,226451,
EVT04359,BMW001,2026-05-04 04:08:27.845438,89,25,102,134939,F005
EVT04360,BMW033,2026-07-09 07:08:27.845448,130,32,101,241409,F001
EVT04361,BMW042,2026-05-01 13:08:27.845457,142,94,53,122950,
EVT04362,BMW086,2026-04-16 22:08:27.845467,125,32,60,215309,F001
EVT04363,BMW025,2026-03-16 19:08:27.845476,28,15,89,124492,
EVT04364,BMW123,2026-08-17 06:08:27.845485,72,99,96,212776,F001
EVT04365,BMW060,2026-05-27 14:08:27.845495,78,97,57,179620,F001
EVT04366,BMW022,2026-07-23 16:08:27.845539,176,23,70,71786,F005
EVT04367,BMW055,2026-06-01 10:08:27.845550,121,56,80,146601,F005
EVT04368,BMW101,2026-07-20 01:08:27.845560,147,65,67,242122,F002
EVT04369,BMW189,2026-05-13 17:08:27.845569,11,37,94,116428,F004
EVT04370,BMW001,2026-05-17 11:08:27.845579,149,26,50,220187,F001
EVT04371,BMW016,2026-06-25 05:08:27.845588,63,76,53,61821,F003
EVT04372,BMW130,2026-03-21 02:08:27.845597,161,61,92,87398,F001
EVT04373,BMW076,2026-08-26 19:08:27.845606,57,61,109,91126,
EVT04374,BMW044,2026-04-11 22:08:27.845615,135,23,82,83514,F005
EVT04375,BMW144,2026-09-12 18:08:27.845625,93,18,79,123101,F005
EVT04376,BMW035,2026-03-12 16:08:27.845635,177,56,97,36205,F005
EVT04377,BMW143,2026-07-30 15:08:27.845644,16,69,83,212058,F003
EVT04378,BMW133,2026-07-27 17:08:27.845653,48,80,94,179708,F002
EVT04379,BMW125,2026-09-06 18:08:27.845663,55,32,60,101766,F003
EVT04380,BMW192,2026-03-27 08:08:27.845673,157,69,103,80765,F005
EVT04381,BMW114,2026-09-02 11:08:27.845682,154,77,58,177643,F005
EVT04382,BMW175,2026-07-06 06:08:27.845692,81,88,68,203224,F005
EVT04383,BMW094,2026-07-03 15:08:27.845702,17,83,62,54596,F002
EVT04384,BMW170,2026-07-08 13:08:27.845712,83,13,103,152551,F002
EVT04385,BMW034,2026-04-21 10:08:27.845722,121,86,80,192234,F002
EVT04386,BMW070,2026-08-14 01:08:27.845732,100,64,53,153556,F001
EVT04387,BMW075,2026-04-22 02:08:27.845741,83,12,99,125327,F003
EVT04388,BMW190,2026-09-06 20:08:27.845751,26,40,52,115791,
EVT04389,BMW068,2026-05-03 16:08:27.845761,23,63,57,21809,
EVT04390,BMW118,2026-07-01 09:08:27.845771,172,94,60,237243,F005
EVT04391,BMW159,2026-03-10 06:08:27.845781,132,60,83,247171,F002
EVT04392,BMW063,2026-05-06 15:08:27.845791,124,64,58,85988,
EVT04393,BMW109,2026-02-26 09:08:27.845801,45,40,79,66475,F002
EVT04394,BMW078,2026-08-24 09:08:27.845810,8,83,75,51476,F005
EVT04395,BMW035,2026-05-06 21:08:27.845820,85,37,69,229962,F004
EVT04396,BMW018,2026-07-23 22:08:27.845830,77,49,58,115793,F002
EVT04397,BMW195,2026-05-14 09:08:27.845840,26,94,95,104203,F002
EVT04398,BMW066,2026-04-29 06:08:27.845850,38,47,96,43833,F003
EVT04399,BMW083,2026-07-05 20:08:27.845859,40,58,105,23912,F002
EVT04400,BMW059,2026-07-31 16:08:27.845869,74,79,86,128166,F001
EVT04401,BMW054,2026-05-25 22:08:27.845879,112,12,50,58910,F004
EVT04402,BMW083,2026-03-06 22:08:27.845889,96,98,56,155692,F003
EVT04403,BMW027,2026-07-02 00:08:27.845898,105,31,107,114913,F001
EVT04404,BMW018,2026-04-09 06:08:27.845909,141,20,71,151786,F003
EVT04405,BMW059,2026-03-25 02:08:27.845919,60,15,67,175671,
EVT04406,BMW141,2026-05-07 17:08:27.845929,81,20,63,28813,F001
EVT04407,BMW097,2026-06-24 08:08:27.845939,94,14,107,42183,F003
EVT04408,BMW153,2026-08-15 03:08:27.845949,125,72,96,199547,F003
EVT04409,BMW045,2026-07-20 04:08:27.845959,79,53,68,35898,F001
EVT04410,BMW099,2026-07-15 22:08:27.845969,131,30,77,240668,F004
EVT04411,BMW100,2026-05-14 01:08:27.845978,92,32,64,167061,F004
EVT04412,BMW019,2026-07-14 17:08:27.845988,180,48,83,155566,F002
EVT04413,BMW033,2026-03-11 17:08:27.845997,49,88,99,151119,F002
EVT04414,BMW148,2026-06-30 13:08:27.846007,137,13,95,209810,F005
EVT04415,BMW072,2026-07-26 23:08:27.846017,156,68,108,193240,
EVT04416,BMW043,2026-07-17 13:08:27.846027,8,10,66,154559,F004
EVT04417,BMW134,2026-03-12 02:08:27.846036,170,36,68,103161,F004
EVT04418,BMW113,2026-08-21 22:08:27.846045,86,97,68,86492,F003
EVT04419,BMW045,2026-04-13 21:08:27.846055,136,19,104,116385,F003
EVT04420,BMW155,2026-04-07 06:08:27.846065,59,38,61,114700,F004
EVT04421,BMW017,2026-05-29 23:08:27.846075,100,17,78,241007,F002
EVT04422,BMW011,2026-06-05 14:08:27.846085,123,59,60,45604,F003
EVT04423,BMW006,2026-04-14 14:08:27.846094,80,62,60,231689,F002
EVT04424,BMW064,2026-08-13 04:08:27.846105,117,71,73,248919,
EVT04425,BMW182,2026-07-22 23:08:27.846202,48,16,63,64783,
EVT04426,BMW030,2026-04-28 09:08:27.846214,103,10,81,234784,F002
EVT04427,BMW148,2026-07-14 11:08:27.846223,145,38,88,185194,
EVT04428,BMW116,2026-05-27 22:08:27.846233,54,96,107,76127,F004
EVT04429,BMW097,2026-09-10 07:08:27.846243,103,93,72,168399,F004
EVT04430,BMW060,2026-07-29 19:08:27.846254,111,77,60,100831,
EVT04431,BMW189,2026-06-06 12:08:27.846264,168,43,95,27187,F004
EVT04432,BMW067,2026-04-05 16:08:27.846274,111,26,88,85475,
EVT04433,BMW051,2026-08-27 07:08:27.846283,174,67,58,13994,F003
EVT04434,BMW158,2026-03-17 14:08:27.846293,13,59,52,184539,F005
EVT04435,BMW149,2026-06-16 01:08:27.846303,120,99,54,121833,F004
EVT04436,BMW199,2026-05-04 20:08:27.846312,143,47,56,249175,F001
EVT04437,BMW128,2026-08-27 08:08:27.846322,180,73,70,89254,F002
EVT04438,BMW015,2026-03-04 20:08:27.846333,11,53,96,42187,
EVT04439,BMW091,2026-04-03 01:08:27.846344,89,69,68,125487,F001
EVT04440,BMW102,2026-06-12 15:08:27.846354,136,41,65,60511,F002
EVT04441,BMW036,2026-08-31 16:08:27.846364,55,45,106,232871,F003
EVT04442,BMW111,2026-06-08 21:08:27.846374,146,13,79,102248,F003
EVT04443,BMW059,2026-08-14 18:08:27.846384,125,43,63,50808,F003
EVT04444,BMW051,2026-05-18 22:08:27.846394,167,54,62,73450,
EVT04445,BMW047,2026-08-27 21:08:27.846405,160,28,95,225019,F001
EVT04446,BMW126,2026-06-10 03:08:27.846415,39,68,78,45298,F001
EVT04447,BMW070,2026-06-05 14:08:27.846425,61,73,105,14677,
EVT04448,BMW134,2026-06-06 21:08:27.846435,173,25,92,111746,F002
EVT04449,BMW149,2026-04-26 13:08:27.846444,15,96,79,65719,
EVT04450,BMW162,2026-06-03 01:08:27.846454,110,100,64,175130,F004
EVT04451,BMW114,2026-04-14 08:08:27.846464,6,72,58,176587,
EVT04452,BMW069,2026-09-10 14:08:27.846473,37,96,72,213198,F005
EVT04453,BMW018,2026-07-20 06:08:27.846483,37,11,67,51413,F003
EVT04454,BMW005,2026-06-04 16:08:27.846493,89,43,73,231675,F002
EVT04455,BMW193,2026-05-08 11:08:27.846738,160,13,74,135920,F003
EVT04456,BMW039,2026-07-30 05:08:27.846755,18,82,90,213389,F003
EVT04457,BMW005,2026-05-13 21:08:27.846766,7,93,51,90200,F003
EVT04458,BMW200,2026-06-23 04:08:27.846776,90,13,99,203706,F002
EVT04459,BMW158,2026-04-19 16:08:27.846786,86,57,71,33910,F004
EVT04460,BMW181,2026-05-16 06:08:27.846797,3,47,102,137690,
EVT04461,BMW166,2026-04-03 21:08:27.846807,157,33,98,246503,F003
EVT04462,BMW134,2026-06-28 05:08:27.846817,24,45,104,220625,F003
EVT04463,BMW164,2026-06-30 16:08:27.846827,180,83,61,197667,F002
EVT04464,BMW147,2026-02-28 14:08:27.846838,23,33,68,117611,F003
EVT04465,BMW107,2026-04-04 00:08:27.846848,122,82,62,180647,F003
EVT04466,BMW161,2026-07-04 17:08:27.846858,125,79,105,121261,F005
EVT04467,BMW026,2026-03-25 18:08:27.846868,42,93,50,175571,F005
EVT04468,BMW195,2026-03-15 00:08:27.846878,169,38,110,97126,
EVT04469,BMW160,2026-05-04 05:08:27.846888,34,46,107,147458,
EVT04470,BMW130,2026-03-12 23:08:27.846898,4,58,81,26570,F004
EVT04471,BMW167,2026-05-15 13:08:27.846908,134,46,87,10340,F001
EVT04472,BMW155,2026-08-09 16:08:27.846918,26,91,75,181722,F004
EVT04473,BMW188,2026-04-19 10:08:27.846927,91,63,104,109256,F002
EVT04474,BMW083,2026-07-26 20:08:27.846938,82,52,93,83743,F003
EVT04475,BMW172,2026-04-21 02:08:27.846948,177,45,74,53802,F005
EVT04476,BMW013,2026-09-04 12:08:27.846958,35,38,87,34737,F001
EVT04477,BMW070,2026-08-31 11:08:27.846967,79,69,55,144782,F001
EVT04478,BMW159,2026-07-16 18:08:27.846977,45,86,78,213571,F001
EVT04479,BMW073,2026-06-17 11:08:27.846987,29,60,97,123887,F005
EVT04480,BMW102,2026-05-12 09:08:27.846997,81,45,60,188359,
EVT04481,BMW054,2026-05-27 23:08:27.847007,94,31,61,45937,F005
EVT04482,BMW097,2026-03-25 14:08:27.847016,11,82,86,10386,F005
EVT04483,BMW002,2026-07-23 04:08:27.847026,125,42,74,178276,F004
EVT04484,BMW024,2026-04-29 10:08:27.847035,152,72,83,166003,F004
EVT04485,BMW127,2026-07-14 18:08:27.847045,178,76,53,225738,F002
EVT04486,BMW117,2026-07-13 15:08:27.847054,175,53,83,192910,F001
EVT04487,BMW140,2026-09-09 11:08:27.847064,141,23,52,73067,F001
EVT04488,BMW005,2026-03-02 08:08:27.847074,145,46,60,142394,F003
EVT04489,BMW118,2026-08-15 05:08:27.847084,52,25,98,78770,F003
EVT04490,BMW167,2026-04-30 21:08:27.847094,33,60,81,207858,F005
EVT04491,BMW170,2026-07-23 12:08:27.847104,90,95,109,124473,F001
EVT04492,BMW007,2026-06-19 07:08:27.847113,99,48,53,115168,F004
EVT04493,BMW156,2026-04-02 21:08:27.847124,48,15,91,248926,F004
EVT04494,BMW113,2026-04-30 05:08:27.847133,142,82,80,127725,F003
EVT04495,BMW029,2026-07-04 10:08:27.847142,16,31,59,129931,F001
EVT04496,BMW002,2026-04-28 02:08:27.847151,178,59,63,142735,F002
EVT04497,BMW136,2026-05-23 21:08:27.847162,164,76,110,38430,F002
EVT04498,BMW187,2026-03-21 09:08:27.847172,84,33,86,31116,F001
EVT04499,BMW135,2026-07-03 05:08:27.847182,43,54,69,232118,F003
EVT04500,BMW100,2026-09-16 18:08:27.847192,90,66,109,61715,F003
EVT04501,BMW193,2026-06-03 05:08:27.847201,29,41,66,221585,
EVT04502,BMW025,2026-08-18 14:08:27.847212,173,76,72,177442,F004
EVT04503,BMW142,2026-06-23 08:08:27.847223,8,30,53,238913,F004
EVT04504,BMW138,2026-05-06 21:08:27.847233,88,84,62,95651,F005
EVT04505,BMW138,2026-05-04 10:08:27.847243,101,17,100,31448,F001
EVT04506,BMW126,2026-04-24 22:08:27.847277,102,48,64,134465,F001
EVT04507,BMW095,2026-07-13 12:08:27.847287,180,39,71,113464,F005
EVT04508,BMW081,2026-08-22 01:08:27.847298,16,61,100,12669,F004
EVT04509,BMW035,2026-05-13 16:08:27.847308,120,91,83,197731,F005
EVT04510,BMW198,2026-08-17 13:08:27.847318,63,23,96,187063,F002
EVT04511,BMW130,2026-05-24 08:08:27.847328,128,68,51,47410,F003
EVT04512,BMW121,2026-02-21 09:08:27.847338,79,96,75,164922,F004
EVT04513,BMW042,2026-07-24 09:08:27.847348,1,57,57,65964,F005
EVT04514,BMW062,2026-09-08 10:08:27.847358,132,54,110,247467,
EVT04515,BMW198,2026-08-07 21:08:27.847368,85,48,53,41939,F005
EVT04516,BMW074,2026-05-23 22:08:27.847379,179,19,93,112881,F002
EVT04517,BMW101,2026-04-02 12:08:27.847389,85,69,97,115069,F005
EVT04518,BMW120,2026-07-13 17:08:27.847399,28,70,106,43865,F004
EVT04519,BMW060,2026-04-09 12:08:27.847409,128,73,92,183778,F002
EVT04520,BMW022,2026-06-04 22:08:27.847418,5,65,73,45809,
EVT04521,BMW066,2026-06-30 00:08:27.847428,14,24,72,143284,F005
EVT04522,BMW129,2026-08-18 06:08:27.847438,103,87,70,124627,F001
EVT04523,BMW188,2026-04-04 05:08:27.847448,93,100,91,117762,F003
EVT04524,BMW186,2026-06-04 13:08:27.847459,38,18,85,86857,F004
EVT04525,BMW097,2026-04-10 07:08:27.847468,39,14,58,207563,F005
EVT04526,BMW035,2026-07-16 21:08:27.847479,148,75,98,17955,F001
EVT04527,BMW028,2026-03-20 12:08:27.847488,101,87,92,69878,F002
EVT04528,BMW190,2026-09-10 14:08:27.847532,96,45,80,229846,F005
EVT04529,BMW113,2026-06-22 04:08:27.847544,135,53,57,34408,F002
EVT04530,BMW136,2026-04-22 19:08:27.847554,83,61,83,119162,
EVT04531,BMW167,2026-06-22 21:08:27.847563,111,74,67,247577,F003
EVT04532,BMW194,2026-09-07 08:08:27.847575,31,28,103,130041,
EVT04533,BMW060,2026-08-25 12:08:27.847585,96,85,81,92825,F001
EVT04534,BMW057,2026-07-04 06:08:27.847595,163,21,104,208295,F002
EVT04535,BMW160,2026-03-19 07:08:27.847605,141,27,85,53112,F003
EVT04536,BMW008,2026-07-31 14:08:27.847615,140,82,61,178255,F003
EVT04537,BMW131,2026-07-31 09:08:27.847625,171,18,86,198802,F002
EVT04538,BMW124,2026-03-15 18:08:27.847635,5,16,88,200986,F003
EVT04539,BMW102,2026-08-19 18:08:27.847645,85,16,67,243942,F002
EVT04540,BMW099,2026-07-14 00:08:27.847656,149,40,52,159156,F004
EVT04541,BMW128,2026-03-20 13:08:27.847665,2,22,75,148122,
EVT04542,BMW167,2026-09-07 18:08:27.847675,119,55,109,172998,F003
EVT04543,BMW177,2026-04-10 16:08:27.847685,44,97,104,89300,F005
EVT04544,BMW162,2026-06-16 18:08:27.847695,20,60,63,89877,F004
EVT04545,BMW030,2026-05-30 20:08:27.847704,92,14,86,94225,F001
EVT04546,BMW081,2026-04-29 09:08:27.847714,43,69,72,214765,F003
EVT04547,BMW075,2026-03-26 11:08:27.847724,14,62,95,157666,F001
EVT04548,BMW104,2026-04-10 09:08:27.847733,49,52,107,172133,
EVT04549,BMW004,2026-07-27 08:08:27.847743,93,53,100,225394,F005
EVT04550,BMW153,2026-06-06 10:08:27.847753,59,90,59,123051,F002
EVT04551,BMW178,2026-04-20 20:08:27.847763,87,77,53,101652,F005
EVT04552,BMW011,2026-05-26 13:08:27.847773,5,68,76,122459,F002
EVT04553,BMW180,2026-02-23 19:08:27.847782,70,73,61,34530,F003
EVT04554,BMW015,2026-06-16 08:08:27.847792,83,39,63,111376,F003
EVT04555,BMW137,2026-08-25 02:08:27.847801,172,84,108,197336,F003
EVT04556,BMW101,2026-08-14 21:08:27.847812,68,42,99,149639,F001
EVT04557,BMW162,2026-07-14 14:08:27.847822,23,93,92,188872,F004
EVT04558,BMW146,2026-09-03 20:08:27.847832,76,88,70,160467,F004
EVT04559,BMW017,2026-04-08 07:08:27.847842,175,43,63,131685,F004
