event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude,quarantine_dataset,quarantine_error_type,quarantine_error_message,quarantine_validation_rule,quarantine_timestamp
BAD00027,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
BAD00096,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0012600,,WBA00000000000409,2026-02-13 17:55:00,42.35,67.94,-9.33,9.808641,-15.394264,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0060457,,WBA00000000000548,2026-07-29 22:00:00,27.43,63.53,3.67,33.141103,-101.963834,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0017608,,WBA00000000000849,2026-03-03 03:15:00,20.83,81.06,29.72,10.297588,-118.390494,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0032400,,WBA00000000000419,2026-04-23 11:55:00,93.49,144.53,32.82,9.206058,2.709441,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0044070,BMW00614,WBA00000000000614,2026-06-03 00:25:00,58.1,69.38,12.03,24.249301,-29.877856,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0022421,BMW00748,WBA00000000000748,,87.8,130.68,23.55,39.937922,-82.505266,telemetry,NULL_VALUE|INVALID_DATE,Null values in: timestamp | Invalid date in: timestamp,NULL_VALUE|INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0099628,BMW00060,,2026-12-12 22:15:00,14.3,92.54,44.34,34.472789,-46.183145,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0011685,BMW00335,,2026-02-10 13:40:00,39.76,13.89,40.82,52.927561,94.98878,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0088175,BMW00906,WBA00000000000906,abc,27.2,125.38,20.55,13.722755,122.094018,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0047943,BMW00779,WBA00000000000779,2026-06-16 11:10:00,58.73,102.39,-3.69,48.169397,118.478453,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0061514,BMW00757,WBA00000000000757,2026-08-02 14:05:00,57.66,2.54,34.53,16.698309,-46.064984,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0086523,BMW00223,WBA00000000000223,2026-10-28 10:10:00,23.84,20.58,51.49,35.935535,124.770761,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0020521,BMW00444,,2026-03-13 06:00:00,,118.08,46.97,17.321844,72.516198,telemetry,NULL_VALUE|INVALID_VIN|OUT_OF_RANGE,"Null values in: vin, battery_level | Invalid or missing VIN | Out-of-range value in: battery_level",NULL_VALUE|INVALID_VIN|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0004457,,WBA00000000000060,2026-01-16 11:20:00,48.38,51.5,10.96,28.535017,103.940512,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0075898,BMW00184,WBA00000000000184,9999-99-99 00:00:00,19.52,109.42,20.72,52.872339,42.410873,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0031615,BMW00211,WBA00000000000211,2026-04-20 18:30:00,,36.62,7.95,51.411058,43.424722,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
BAD00025,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0020241,,WBA00000000000608,2026-03-12 06:40:00,14.13,68.38,36.41,44.859519,-1.334983,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0008228,BMW00112,,2026-01-29 13:35:00,91.67,136.69,-2.13,43.275665,73.597144,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0040569,BMW00893,WBA00000000000893,2026-05-21 20:40:00,19.69,2.81,48.09,46.920924,-116.008051,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0083481,BMW00922,WBA00000000000922,2026-10-17 20:40:00,36.59,72.68,-8.53,37.045287,-38.587694,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0018348,BMW00777,WBA00000000000777,9999-99-99 00:00:00,64.76,16.32,5.29,52.338935,-39.563287,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0079407,BMW00476,WBA00000000000476,2026-10-03 17:10:00,87.9,63.54,-80.0,22.194412,111.144081,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0077945,BMW00280,WBA00000000000280,2026-09-28 15:20:00,42.06,132.32,-3.09,8.362721,-108.705666,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0062787,BMW00792,WBA00000000000792,2026-08-07 00:10:00,93.46,5.16,5.89,34.670077,145.983177,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0058743,BMW00768,,2026-07-23 23:10:00,22.44,94.16,49.5,41.462484,26.133212,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0057420,,WBA00000000000103,2026-07-19 08:55:00,98.88,60.66,-0.24,28.096895,142.282848,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0027913,BMW00250,WBA00000000000250,2026-04-07 22:00:00,38.0,148.19,32.47,50.959016,81.149238,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0060330,BMW00921,WBA00000000000921,2026-07-29 11:25:00,58.89,60.55,27.57,42.7438,-6.00724,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0095438,BMW00610,WBA00000000000610,31-02-2026,65.07,28.73,48.9,22.272745,-75.516569,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0045340,,WBA00000000000265,2026-06-07 10:15:00,21.13,11.05,0.55,50.827523,2.336608,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0047261,,WBA00000000000871,2026-06-14 02:20:00,13.75,23.32,35.48,45.294345,-80.036989,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0047189,BMW00346,,2026-06-13 20:20:00,93.55,149.5,47.49,12.277547,-89.096125,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0035888,BMW00547,WBA00000000000547,2026-05-05 14:35:00,74.05,37.89,49.83,45.134228,-42.182686,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0043524,,WBA00000000000843,2026-06-01 02:55:00,60.01,51.16,46.31,16.05327,-88.138668,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0057474,BMW00475,,2026-07-19 13:25:00,21.02,22.39,4.36,13.224235,60.794896,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0073553,BMW00294,INVALIDVIN,2026-09-13 09:20:00,58.67,15.94,16.53,20.03589,29.404128,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0021438,FAKE00015,WBA00000000000612,2026-03-16 10:25:00,11.54,142.51,51.96,27.528142,131.846812,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0035777,BMW00862,,2026-05-05 05:20:00,67.7,23.44,12.56,20.594069,-73.840622,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0061606,BMW00749,!!BADVIN!!,2026-08-02 21:45:00,33.68,47.39,23.24,10.809986,129.735974,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0056729,BMWX00174,WBA00000000000767,2026-07-16 23:20:00,16.11,141.17,29.77,29.537835,42.738216,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0097231,BMW00519,FK043BLSYJ,2026-12-04 14:30:00,70.79,92.94,51.66,20.878804,82.758718,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0080570,,WBA00000000000888,2026-10-07 18:05:00,53.78,106.31,15.5,25.0211,21.858928,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0057390,BMW00330,WBA00000000000330,2026-07-19 06:25:00,34.69,24.74,28.9,24.205944,133.682729,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0032681,BMW00011,INVALID_VIN,2026-04-24 11:20:00,88.84,129.89,46.58,45.235059,-49.492866,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0022208,BMW00223,WBA00000000000223,,77.3,84.65,35.96,41.889073,3.936466,telemetry,NULL_VALUE|INVALID_DATE,Null values in: timestamp | Invalid date in: timestamp,NULL_VALUE|INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0055871,BMW00691,WBA00000000000691,2026-07-13 23:50:00,159.87,61.11,24.44,50.247893,17.930063,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0012835,FAKE00020,WBA00000000000944,2026-02-14 13:30:00,48.81,89.84,51.04,8.329216,-21.523035,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0013041,BMW00519,5485HCQXCS,2026-02-15 06:40:00,42.16,100.79,40.22,54.377899,93.843143,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0061472,BMW00611,,2026-08-02 10:35:00,56.71,152.34,-1.06,52.709118,74.88072,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0049923,BMW00586,WBA00000000000586,2026-06-23 08:10:00,70.85,69.77,5.63,33.035012,5.694409,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0034209,BMW00773,WBA00000000000773,2026-04-29 18:40:00,150.0,12.53,0.3,27.743409,0.789863,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0048999,BMW00193,WBA00000000000193,2026-06-20 03:10:00,101.98,60.12,-8.36,39.809546,145.842031,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0063194,,WBA00000000000251,2026-08-08 10:05:00,33.56,158.28,49.55,54.27944,-107.72547,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0091836,,WBA00000000000981,2026-11-15 20:55:00,18.37,43.9,54.0,15.946911,-113.465784,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0090321,,WBA00000000000519,2026-11-10 14:40:00,42.01,3.63,12.83,8.944506,72.75363,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0024667,FAKE00008,WBA00000000000093,2026-03-27 15:30:00,80.53,3.77,23.52,26.106944,107.846155,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0005891,BMW00476,INVALIDVIN,2026-01-21 10:50:00,75.52,106.03,30.21,10.719454,-42.853573,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0017667,BMW00967,WBA00000000000967,2026-03-03 08:10:00,23.97,33.79,25.03,48.582579,-86.103801,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0043667,BMW00402,WBA00000000000402,2026-15-40 99:99:99,83.67,85.49,20.04,48.860729,121.925603,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0099871,BMW00424,WBA00000000000424,2026-12-13 18:30:00,10.4,123.12,-1.67,21.202474,-96.634191,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0086693,BMW00422,WBA00000000000422,2026-10-29 00:20:00,116.2,113.09,4.59,43.966887,-85.453279,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0099015,,WBA00000000000486,2026-12-10 19:10:00,40.62,67.62,22.16,24.767221,116.006612,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0024660,BMW00894,WBA00000000000894,abc,29.25,94.94,-2.99,42.163761,147.463638,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0076855,BMW00921,,2026-09-24 20:30:00,64.2,12.16,-8.67,30.724689,-36.683707,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0073105,,WBA00000000000456,2026-09-11 20:00:00,61.49,76.6,20.73,29.610154,32.802448,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0089733,BMW00608,WBA00000000000608,2026-11-08 13:40:00,131.35,10.49,26.0,52.374139,-99.441631,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0059000,BMWX00062,WBA00000000000537,2026-07-24 20:35:00,15.58,129.9,-1.96,14.79305,87.65806,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0065763,,WBA00000000000006,2026-08-17 08:10:00,55.66,120.86,13.42,34.73147,-80.447454,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0041122,,WBA00000000000391,2026-05-23 18:45:00,65.15,118.75,-2.5,34.048781,146.891211,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0044348,BMW00952,WBA00000000000952,2026-06-03 23:35:00,12.51,141.09,20.82,18.988074,52.293529,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0041821,BMW00064,WBA00000000000064,2026-05-26 05:00:00,69.81,35.3,30.17,46.197476,-3.579495,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0098383,BMW00643,123456789,2026-12-08 14:30:00,13.65,147.07,28.5,41.280784,82.734656,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0067364,BMW00910,WBA00000000000910,2026-15-40 99:99:99,30.2,45.81,1.47,12.974648,113.686147,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0013843,BMW00480,,2026-02-18 01:30:00,44.01,149.48,20.69,44.47326,120.661723,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0059434,BMW00779,WBA00000000000779,2026-07-26 08:45:00,53.61,15.03,28.75,43.68722,146.357757,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0050165,FAKE00027,WBA00000000000883,2026-06-24 04:20:00,34.62,126.3,32.75,32.430409,-64.17735,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0091492,BMW00509,WBA00000000000509,2026-11-14 16:15:00,155.29,30.04,30.01,35.218222,-51.858291,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0006619,BMW00338,WBA00000000000338,2026-01-23 23:30:00,79.76,45.25,12.67,32.923407,-98.007838,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0092702,BMW00523,WBA00000000000523,2026-11-18 21:05:00,88.86,39.6,43.77,30.480341,60.009222,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0000191,BMW00734,,2026-01-01 15:50:00,57.91,52.94,23.11,11.287591,-21.838564,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0002599,BMW00016,WBA00000000000016,2026-01-10 00:30:00,21.17,126.27,31.52,52.873138,36.160912,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0036571,,WBA00000000000125,2026-05-07 23:30:00,71.39,150.02,34.78,40.80541,73.733487,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0097017,BMW00452,WBA00000000000452,2026-15-40 99:99:99,47.83,27.22,-6.38,25.120613,-50.932592,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0043966,BMW00273,WBA00000000000273,2026-06-02 15:45:00,88.4,16.32,39.93,20.507276,140.894675,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0060805,BMW00144,WBA00000000000144,not-a-date,89.77,69.57,44.02,32.466028,56.516331,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-16T17:39:46.226977+00:00
EVT0076446,BMW00479,WBA00000000000479,2026-09-23 10:25:00,62.34,36.93,50.59,20.95966,32.478006,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0092962,BMW00115,!!BADVIN!!,2026-11-19 18:45:00,80.17,148.25,45.63,21.359419,91.770306,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0075342,BMW00312,,2026-09-19 14:25:00,92.24,76.49,31.0,8.944246,-78.238051,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0077020,BMW00868,,2026-09-25 10:15:00,52.72,61.1,23.53,47.716214,-105.131397,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0028697,BMW00775,WBA00000000000775,2026-04-10 15:20:00,54.24,63.38,45.21,9.250338,114.175779,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0054329,BMW00924,!!BADVIN!!,2026-07-08 15:20:00,94.5,123.85,39.15,38.505299,-62.645228,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0019261,BMW00033,WBA00000000000033,2026-03-08 21:00:00,44.19,153.15,-80.0,23.734139,-44.598369,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0088225,,WBA00000000000434,2026-11-03 08:00:00,38.09,121.4,-1.03,34.260109,-81.494255,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0036981,,WBA00000000000432,2026-05-09 09:40:00,27.33,26.3,42.41,18.562808,-104.141714,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0017945,BMW00808,WBA00000000000808,2026-03-04 07:20:00,18.56,16.62,,22.405498,-107.428572,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-16T17:39:46.226977+00:00
EVT0005147,BMW00943,,2026-01-18 20:50:00,29.35,9.2,13.31,51.468317,-97.234386,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0067238,BMW00391,,2026-08-22 11:05:00,13.61,103.89,-6.83,28.809885,-82.4578,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0014913,,WBA00000000000193,2026-02-21 18:40:00,59.32,148.41,-7.63,29.443866,6.794605,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0069396,BMW00963,,2026-08-29 22:55:00,64.98,0.98,-9.6,22.980994,-49.051986,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0068711,,WBA00000000000821,2026-08-27 13:50:00,84.85,81.77,22.73,12.440772,-18.552146,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-16T17:39:46.226977+00:00
EVT0066113,BMW00649,WBA00000000000649,2026-08-18 13:20:00,68.87,27.86,37.78,13.801702,-78.165901,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-16T17:39:46.226977+00:00
EVT0089645,BMW00312,,2026-11-08 06:20:00,35.33,141.08,51.12,42.15086,111.280176,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
EVT0036228,BMW00278,,2026-05-06 18:55:00,86.97,153.01,43.1,41.612911,43.619322,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-16T17:39:46.226977+00:00
