dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago
17,X3,West,9,29,59,35,19
116,X3,South,9,32,64,34,14
23,3 Series,North,9,42,55,3,16
78,3 Series,West,9,29,11,24,4
72,iX3,East,9,35,19,38,89
97,X5,Central,9,8,41,10,52
117,iX1,Central,9,46,2,6,37
133,iX3,Central,9,28,4,6,92
7,iX,West,9,22,34,30,11
65,iX1,South,9,23,98,30,11
8,iX1,East,9,15,48,9,73
196,3 Series,North,9,26,13,48,2
46,4 Series,South,9,33,77,2,73
43,X1,North,9,4,79,29,32
216,X3,Central,9,12,56,20,82
88,X7,East,9,4,71,35,8
13,2 Series,West,9,7,22,18,36
178,iX3,Central,9,41,36,36,58
100,i7,East,9,3,79,18,85
179,X5,East,9,20,31,5,24
210,X5,West,9,3,22,31,57
45,i5,East,9,7,49,3,42
28,3 Series,East,9,19,28,46,86
164,i7,Central,9,39,80,31,11
14,X5,East,9,36,92,14,79
157,4 Series,East,9,23,28,32,35
4,iX,East,9,40,69,13,68
93,i7,South,9,19,96,19,26
79,i4,North,9,21,37,15,31
108,i7,North,9,10,81,31,18
245,iX1,West,9,19,96,9,2
148,X7,North,9,20,74,47,99
167,iX1,East,9,30,22,3,48
161,i5,South,9,12,20,29,5
17,iX,South,9,14,15,32,62
46,i5,East,9,43,11,33,55
155,i5,West,9,7,28,13,32
35,iX,East,9,44,35,15,99
102,7 Series,East,9,1,20,38,86
6,iX1,North,9,16,73,29,94
85,X3,South,9,24,13,33,16
166,3 Series,West,9,20,99,9,64
86,X5,West,9,49,3,40,13
238,iX3,Central,9,1,75,31,59
57,3 Series,North,9,49,57,26,52
237,7 Series,South,9,46,32,39,90
65,iX1,North,9,12,14,1,1
32,X1,South,9,20,18,12,84
136,2 Series,West,9,35,78,30,79
230,2 Series,Central,9,37,96,22,80
61,3 Series,West,9,24,75,2,98
22,X7,Central,9,23,31,48,13
13,iX3,Central,9,12,51,35,83
186,i4,South,9,29,99,38,28
198,2 Series,East,9,15,98,29,38
183,iX1,South,9,39,49,14,31
59,4 Series,West,9,6,33,49,95
39,3 Series,South,9,49,90,23,51
93,X1,South,9,14,59,18,39
21,X5,South,9,19,84,17,40
247,X3,Central,9,8,81,33,11
43,2 Series,Central,9,10,37,43,2
210,X5,East,9,23,14,15,56
195,3 Series,South,9,33,35,20,26
90,X1,Central,9,13,59,32,35
50,iX1,East,9,39,26,27,87
57,i5,Central,9,36,90,35,44
241,5 Series,North,9,18,79,45,7
133,7 Series,East,9,45,14,8,5
77,2 Series,Central,9,40,75,8,49
181,7 Series,Central,9,10,46,32,94
97,4 Series,West,9,12,3,36,54
1,5 Series,West,9,8,84,4,47
6,7 Series,Central,9,33,42,17,58
219,X1,South,9,44,78,45,25
205,4 Series,West,9,41,67,8,63
67,i5,East,9,35,97,24,82
123,i5,West,9,6,69,34,97
248,4 Series,North,9,46,6,35,32
17,iX1,Central,9,15,14,15,29
78,X5,East,9,11,95,1,70
83,X5,South,9,29,28,35,41
201,5 Series,Central,9,22,59,9,74
78,iX1,Central,9,21,55,38,18
168,X7,East,9,8,54,1,89
129,7 Series,West,9,31,62,14,77
209,i5,East,9,36,6,16,84
71,i4,Central,9,3,39,42,66
244,iX,West,9,4,66,8,77
113,i5,East,9,8,73,4,78
13,4 Series,East,9,16,69,38,20
122,i5,South,9,39,83,13,27
95,2 Series,North,9,19,7,10,79
211,i5,West,9,12,64,10,99
173,3 Series,East,9,4,23,22,80
57,4 Series,South,9,39,88,48,48
15,X1,Central,9,40,27,39,42
29,3 Series,West,9,43,42,49,36
48,i5,East,9,21,27,2,21
189,iX3,West,9,14,38,27,4
109,X5,East,9,21,12,13,7
87,i5,Central,9,40,34,39,64
151,X5,Central,9,21,29,8,32
68,5 Series,Central,9,49,10,24,91
80,i7,East,9,30,8,40,48
238,iX3,Central,9,2,17,1,80
50,X1,South,9,27,17,1,62
52,i4,South,9,49,49,14,50
185,iX3,East,9,26,34,43,84
168,iX3,North,9,3,36,22,94
150,i4,Central,9,34,2,3,76
160,X3,North,9,8,80,18,45
37,5 Series,South,9,28,81,12,28
194,iX1,Central,9,45,37,44,35
189,iX,East,9,10,11,31,2
169,2 Series,West,9,18,57,29,24
155,X5,North,9,23,95,17,13
43,i7,South,9,2,21,36,18
146,iX1,Central,9,5,68,49,82
29,7 Series,East,9,37,31,12,16
29,i4,North,9,20,88,29,52
200,iX1,South,9,6,51,21,61
143,4 Series,West,9,34,31,40,35
213,i7,West,9,45,88,39,44
195,7 Series,West,9,25,47,22,70
214,iX1,East,9,5,34,17,21
204,iX,West,9,11,57,29,81
131,X7,South,9,29,36,30,43
37,iX3,East,9,24,86,28,23
19,7 Series,East,9,29,35,12,92
124,iX3,Central,9,45,78,18,26
39,i4,Central,9,18,21,11,34
171,X5,South,9,9,94,39,62
20,7 Series,West,9,22,9,40,98
128,X3,South,9,25,73,16,57
40,iX1,West,9,2,93,33,63
216,2 Series,West,9,3,99,46,22
75,i5,Central,9,16,91,47,42
81,X3,East,9,26,42,29,87
19,5 Series,West,9,19,35,30,59
241,3 Series,South,9,12,44,16,88
230,7 Series,West,9,14,57,38,94
24,i7,North,9,20,20,13,92
188,i5,West,9,39,97,38,84
135,X5,West,9,23,2,29,84
1,X1,West,9,39,58,5,52
60,3 Series,Central,9,8,9,35,13
194,3 Series,North,9,5,28,40,57
48,3 Series,East,9,1,66,33,72
74,5 Series,South,9,37,33,1,31
84,2 Series,North,9,17,58,32,41
248,3 Series,North,9,10,17,2,76
99,i5,Central,9,41,32,49,41
177,X3,Central,9,24,66,12,87
7,iX3,South,9,46,51,41,30
85,iX,North,9,33,43,28,80
176,i7,Central,9,28,83,24,80
31,3 Series,East,9,33,81,25,26
51,2 Series,South,9,8,4,49,17
209,3 Series,West,9,49,2,37,71
188,2 Series,East,9,45,38,7,56
204,X1,East,9,36,97,13,3
72,5 Series,South,9,24,67,42,52
60,7 Series,South,9,15,10,49,1
224,4 Series,West,9,25,25,36,42
79,i7,East,9,42,17,43,89
75,X1,West,9,36,47,11,51
195,4 Series,South,9,6,49,9,74
57,iX,East,9,41,10,32,67
230,X3,North,9,15,17,39,30
223,2 Series,South,9,14,94,31,51
152,4 Series,East,9,43,70,43,90
242,3 Series,South,9,39,74,21,49
151,4 Series,North,9,3,54,6,29
92,i7,South,9,47,44,41,52
71,X1,North,9,38,87,28,68
119,X1,South,9,8,84,10,66
32,2 Series,West,9,11,76,19,22
222,i4,North,9,9,78,33,59
71,3 Series,North,9,7,64,43,83
227,iX3,North,9,15,49,36,29
122,i4,East,9,32,32,8,98
49,i7,West,9,16,26,27,41
246,2 Series,North,9,16,85,17,67
174,iX1,West,9,7,54,10,92
40,2 Series,East,9,14,73,22,87
244,X5,South,9,33,16,3,43
74,3 Series,Central,9,3,31,28,62
53,i4,North,9,46,55,39,13
190,iX1,South,9,6,66,27,19
131,i4,South,9,1,19,32,19
2,7 Series,Central,9,13,24,29,47
182,i7,North,9,42,17,26,58
102,iX,East,9,11,46,40,87
51,X3,South,9,27,69,20,22
99,i7,South,9,41,22,17,98
230,5 Series,North,9,36,33,25,42
46,iX3,North,9,41,52,2,25
223,i4,North,9,24,18,8,58
19,7 Series,Central,9,25,51,25,15
150,i5,North,9,12,96,40,45
147,i4,East,9,22,19,47,75
149,X5,Central,9,1,97,12,90
27,iX3,Central,9,41,98,6,83
244,3 Series,North,9,48,60,16,23
127,iX,West,9,49,88,15,76
149,i7,North,9,30,95,44,40
80,7 Series,West,9,21,97,36,42
183,i7,East,9,30,25,14,23
29,X5,Central,9,6,25,24,84
33,X1,South,9,27,97,6,81
203,X7,East,9,38,42,32,98
10,i7,West,9,17,20,20,90
149,i4,West,9,7,35,22,13
145,3 Series,South,9,5,24,15,15
58,i4,South,9,39,77,28,16
191,4 Series,North,9,24,29,22,48
190,2 Series,Central,9,30,35,33,39
74,iX,West,9,11,2,39,58
93,X5,North,9,44,66,11,45
6,iX,North,9,13,8,10,85
138,iX3,North,9,12,45,26,16
46,X5,West,9,17,95,11,32
71,iX1,North,9,30,76,43,6
11,7 Series,East,9,42,71,10,93
171,X3,East,9,12,83,49,95
186,i7,South,9,47,91,27,60
235,X5,South,9,20,3,40,44
38,i7,West,9,15,98,48,53
232,7 Series,Central,9,36,94,6,33
151,X1,North,9,38,11,5,23
46,iX1,North,9,22,63,2,53
125,iX3,North,9,15,92,47,44
32,5 Series,North,9,1,52,3,40
217,X3,South,9,38,24,7,17
114,i7,West,9,8,80,23,4
195,i7,North,9,19,38,12,85
220,i5,South,9,37,98,31,3
137,3 Series,South,9,10,21,38,1
4,i4,West,9,27,64,32,25
50,X7,East,9,43,25,20,34
238,7 Series,West,9,32,65,4,41
197,4 Series,East,9,40,45,26,81
77,2 Series,East,9,17,42,22,38
73,7 Series,West,9,38,44,3,10
15,X1,Central,9,13,25,45,89
106,5 Series,South,9,16,2,10,95
187,i4,Central,9,6,58,5,30
114,iX1,Central,9,2,62,40,86
213,7 Series,Central,9,10,27,33,26
20,i4,Central,9,30,90,29,17
235,iX1,South,9,33,89,26,67
196,i7,East,9,38,60,38,62
108,7 Series,North,9,37,22,21,13
228,4 Series,West,9,16,93,38,76
219,X1,North,9,13,82,2,35
54,X5,North,9,35,64,10,6
141,3 Series,Central,9,32,50,22,2
9,i5,East,9,14,46,33,94
140,4 Series,Central,9,35,65,39,90
152,i5,North,9,21,58,25,25
28,X5,South,9,42,9,2,25
7,iX,West,9,39,50,22,70
48,iX1,West,9,34,74,43,36
104,i7,East,9,43,56,42,58
15,X5,South,9,16,10,18,18
17,iX1,North,9,9,86,6,82
179,4 Series,East,9,20,75,36,53
73,7 Series,West,9,47,87,27,98
226,i5,Central,9,28,9,3,14
230,2 Series,West,9,45,83,6,60
168,iX,North,9,9,99,45,36
67,iX1,North,9,42,51,16,15
162,4 Series,North,9,16,23,43,39
114,i7,East,9,30,17,20,52
110,iX3,South,9,27,37,10,26
134,iX,East,9,48,89,48,9
204,i5,North,9,3,9,29,45
8,5 Series,South,9,15,21,19,26
155,7 Series,North,9,2,91,10,66
78,iX3,South,9,38,25,25,56
86,2 Series,North,9,22,52,36,61
105,i7,South,9,38,96,39,86
70,X1,North,9,40,5,30,47
221,iX1,West,9,48,19,32,56
236,X7,North,9,9,85,43,70
240,i4,South,9,16,61,3,92
6,i7,Central,9,30,72,22,77
174,4 Series,East,9,19,59,24,27
45,i7,East,9,27,80,33,75
168,iX1,Central,9,39,90,43,22
132,iX1,Central,9,5,75,39,90
168,X5,East,9,3,32,25,98
24,4 Series,South,9,7,93,19,61
192,X3,West,9,23,25,31,83
178,X1,Central,9,32,75,49,19
53,iX,East,9,33,90,5,37
147,7 Series,Central,9,16,78,41,6
235,2 Series,South,9,45,22,47,5
187,4 Series,North,9,22,39,45,26
19,X1,West,9,11,35,36,30
96,i7,East,9,47,71,47,67
38,5 Series,South,9,2,12,6,53
124,4 Series,South,9,20,15,27,96
115,X5,West,9,30,77,28,83
104,i4,West,9,3,29,29,34
149,i5,Central,9,11,80,39,40
242,iX1,East,9,40,4,6,30
37,2 Series,North,9,42,31,10,58
87,X5,West,9,22,40,27,31
185,X1,West,9,15,87,33,97
47,i5,Central,9,39,9,12,80
209,X5,North,9,11,1,40,9
31,iX1,Central,9,28,84,34,52
235,X5,South,9,40,12,19,11
38,i5,West,9,35,77,41,25
3,X3,East,9,29,61,22,73
227,iX,East,9,1,95,14,78
137,i7,East,9,26,58,26,93
175,3 Series,North,9,10,34,29,76
189,4 Series,West,9,45,27,20,93
123,X5,Central,9,32,55,14,2
76,i5,Central,9,8,24,21,40
137,iX,West,9,40,94,25,19
175,i5,East,9,18,66,15,22
159,X1,North,9,6,46,7,29
85,X5,South,9,47,89,46,57
40,X1,North,9,11,44,8,9
103,i7,Central,9,24,57,15,92
49,iX3,West,9,9,89,5,79
100,i7,East,9,35,41,25,20
52,X3,East,9,13,84,6,18
245,iX,East,9,30,49,34,14
42,X3,East,9,31,87,2,36
227,iX,Central,9,16,1,42,19
86,2 Series,South,9,35,24,29,60
6,X5,South,9,30,29,5,44
15,iX,North,9,17,82,13,28
28,7 Series,East,9,27,31,48,26
178,iX,West,9,18,53,9,92
192,X3,East,9,30,93,38,47
203,5 Series,Central,9,11,85,5,35
138,X5,Central,9,1,12,17,71
39,2 Series,South,9,3,6,25,41
223,i7,East,9,25,97,11,19
20,X5,East,9,25,73,10,5
125,4 Series,East,9,37,62,9,25
4,iX3,East,9,36,80,26,55
174,X5,Central,9,20,62,36,24
204,iX3,Central,9,44,31,35,27
155,i4,South,9,36,32,19,87
177,7 Series,West,9,29,34,43,81
6,2 Series,North,9,45,55,31,48
181,i4,East,9,41,50,46,22
240,iX1,West,9,8,19,37,10
243,i7,North,9,44,34,41,19
36,iX,South,9,27,17,10,50
229,i7,East,9,33,92,7,34
119,X7,West,9,13,11,31,39
22,X1,West,9,34,69,25,66
247,X5,North,9,32,1,19,81
217,iX,Central,9,34,98,3,2
118,iX3,North,9,9,79,26,71
189,3 Series,Central,9,11,12,32,17
32,iX3,South,9,1,44,32,84
180,X5,South,9,32,43,41,85
77,5 Series,East,9,23,37,6,18
52,2 Series,South,9,28,95,5,70
205,i7,Central,9,27,68,7,96
53,3 Series,South,9,15,10,21,42
110,i4,West,9,26,36,28,60
158,iX1,West,9,43,28,31,30
157,i4,South,9,4,49,8,93
97,3 Series,South,9,23,91,47,68
60,iX,North,9,46,13,32,92
31,2 Series,Central,9,35,29,38,31
159,iX3,South,9,19,16,20,78
158,iX,East,9,29,14,36,99
78,i5,East,9,38,42,10,74
151,iX,South,9,1,67,25,61
228,2 Series,West,9,18,89,25,94
225,4 Series,East,9,41,82,45,37
28,X3,East,9,31,37,48,20
249,iX3,East,9,4,86,18,14
168,2 Series,South,9,26,89,10,41
32,3 Series,North,9,11,9,32,86
237,5 Series,East,9,15,90,13,49
233,iX1,Central,9,37,66,46,14
248,4 Series,East,9,21,43,33,37
90,i5,East,9,36,62,41,55
196,iX,North,9,27,71,46,10
23,3 Series,South,9,16,54,10,27
142,i5,South,9,5,4,10,45
97,iX,Central,9,18,92,11,96
197,iX,Central,9,1,68,11,27
202,i4,West,9,1,13,13,14
122,iX,West,9,43,62,43,6
73,i7,South,9,45,44,44,96
8,7 Series,South,9,36,48,26,19
205,2 Series,East,9,43,38,39,85
185,i7,South,9,37,77,31,93
205,X7,East,9,49,19,45,66
176,X7,South,9,24,33,8,95
2,X1,South,9,34,29,23,13
214,i4,East,9,44,50,27,91
34,iX,Central,9,45,54,49,15
54,X3,West,9,10,5,31,62
52,X5,North,9,21,9,19,72
229,X1,North,9,43,29,23,18
229,4 Series,Central,9,1,66,15,40
140,5 Series,North,9,7,46,10,76
55,2 Series,South,9,2,78,28,60
69,4 Series,North,9,2,73,44,27
106,i4,East,9,17,85,35,48
46,iX,Central,9,4,84,22,30
161,iX,East,9,13,98,39,27
86,iX1,Central,9,39,14,49,74
28,4 Series,West,9,36,35,20,30
121,X5,South,9,28,12,21,40
11,i4,East,9,21,14,9,25
183,X3,North,9,48,27,21,90
165,iX3,Central,9,14,90,3,24
23,5 Series,North,9,2,15,17,9
100,X1,North,9,20,13,31,7
203,7 Series,West,9,42,1,26,75
39,iX3,North,9,28,50,42,23
215,7 Series,North,9,31,70,14,19
77,2 Series,East,9,7,36,7,12
215,X5,South,9,25,58,26,53
57,2 Series,East,9,35,8,41,27
78,X3,East,9,25,26,39,3
225,iX,West,9,3,57,9,25
116,iX3,North,9,24,37,8,38
17,X7,South,9,25,10,22,27
15,i4,North,9,37,12,27,52
121,4 Series,South,9,41,93,37,82
125,i4,East,9,30,38,34,85
71,i7,Central,9,29,53,37,98
38,2 Series,South,9,16,31,47,5
241,2 Series,South,9,1,97,49,7
94,2 Series,East,9,31,51,33,24
113,7 Series,North,9,12,9,23,19
156,iX,East,9,10,23,24,55
214,i7,Central,9,47,94,32,27
67,i4,North,9,39,40,33,61
65,2 Series,West,9,8,61,25,21
3,X5,East,9,34,88,30,13
228,X5,North,9,15,10,1,17
96,5 Series,East,9,40,79,5,19
78,X5,North,9,14,70,4,36
99,iX,North,9,24,32,27,31
150,i7,North,9,15,19,17,63
150,i5,North,9,19,86,45,1
92,X7,Central,9,8,39,11,74
5,5 Series,North,9,3,84,44,27
85,iX3,West,9,3,93,43,26
197,iX3,East,9,32,4,25,71
177,X1,East,9,17,56,9,60
133,iX1,North,9,26,71,9,1
87,X5,West,9,27,11,38,79
67,i7,South,9,36,45,16,15
131,iX,Central,9,45,60,7,53
9,X1,South,9,10,87,15,52
137,iX3,Central,9,15,82,14,80
154,X3,North,9,44,97,12,44
139,X7,South,9,42,44,14,73
58,2 Series,West,9,36,6,41,99
169,X3,West,9,4,99,16,6
160,4 Series,Central,9,47,2,44,86
247,X5,West,9,46,75,43,19
147,7 Series,Central,9,17,42,19,73
221,7 Series,Central,9,10,95,47,89
86,4 Series,West,9,3,20,7,81
183,X3,West,9,14,69,13,76
71,iX3,West,9,13,29,31,57
93,iX,North,9,29,28,29,76
14,2 Series,West,9,21,95,24,26
17,iX1,West,9,22,42,24,46
231,X5,Central,9,11,39,15,32
140,7 Series,East,9,38,16,42,9
185,X7,Central,9,40,63,35,24
219,3 Series,South,9,9,15,9,19
137,3 Series,East,9,38,24,44,87
241,iX3,East,9,11,5,39,73
141,7 Series,West,9,7,39,33,10
195,X7,East,9,35,80,31,85
208,i4,South,9,35,21,9,75
118,7 Series,South,9,16,2,33,50
161,X1,East,9,6,85,18,63
197,5 Series,North,9,25,42,33,53
87,X1,West,9,44,91,35,43
167,X3,West,9,47,9,13,21
163,X3,West,9,37,89,3,59
15,2 Series,North,9,1,89,3,62
37,X3,West,9,18,57,19,52
16,i4,North,9,38,30,4,44
48,i5,West,9,28,25,5,50
133,i5,Central,9,48,45,18,88
232,iX,Central,9,35,65,1,75
16,iX1,Central,9,34,20,40,34
177,iX,South,9,2,94,18,17
4,3 Series,Central,9,25,10,9,45
137,i4,Central,9,31,51,1,4
123,i5,West,9,36,55,35,84
141,iX,Central,9,6,96,12,43
215,X7,East,9,29,72,14,58
68,i7,North,9,5,87,21,66
115,i4,South,9,22,8,9,85
216,5 Series,East,9,20,61,23,54
47,i5,North,9,4,82,11,57
50,X7,Central,9,35,90,8,77
93,X5,North,9,15,9,38,73
95,7 Series,East,9,31,16,6,67
127,iX,North,9,19,18,26,14
203,X3,West,9,44,73,32,17
130,i5,West,9,30,25,8,31
95,X3,South,9,1,41,5,61
180,i7,East,9,14,6,43,96
77,i7,East,9,34,99,34,53
223,4 Series,South,9,41,18,26,56
24,i4,North,9,41,40,31,87
139,iX1,Central,9,3,59,15,30
175,iX,Central,9,38,53,47,96
204,5 Series,East,9,40,87,37,97
206,4 Series,East,9,13,64,43,75
192,X7,South,9,15,86,6,31
188,i4,West,9,28,31,26,54
88,5 Series,West,9,8,98,37,82
42,iX,West,9,2,41,32,27
163,iX,East,9,18,62,12,96
124,7 Series,South,9,5,97,26,38
199,7 Series,East,9,27,23,45,14
82,4 Series,Central,9,35,28,25,36
91,X1,Central,9,49,4,20,13
190,X1,Central,9,39,34,9,7
218,iX3,East,9,34,57,23,27
143,5 Series,Central,9,36,50,23,17
35,i5,South,9,45,97,40,91
83,X1,East,9,18,96,11,40
246,iX,South,9,48,62,9,95
184,i7,South,9,31,60,7,11
59,i4,South,9,44,68,30,8
198,iX1,South,9,11,7,19,54
235,2 Series,Central,9,15,80,2,11
38,i4,North,9,15,57,4,66
106,i7,Central,9,21,7,34,67
92,i5,East,9,24,80,26,15
239,iX1,East,9,35,73,14,49
4,5 Series,East,9,48,1,43,61
180,i7,South,9,9,51,24,54
36,2 Series,South,9,49,5,25,2
169,4 Series,West,9,29,52,4,10
79,i7,East,9,18,33,14,73
197,2 Series,West,9,33,28,2,37
128,iX3,West,9,13,16,20,14
137,X5,East,9,12,15,32,46
216,X3,North,9,25,20,49,6
181,X5,South,9,18,76,11,69
118,7 Series,East,9,34,70,26,46
138,X5,South,9,20,65,14,92
116,5 Series,North,9,10,76,49,58
98,2 Series,North,9,2,49,34,85
166,X1,East,9,40,50,20,27
74,i7,East,9,23,94,17,8
30,7 Series,East,9,20,44,4,85
175,i7,East,9,8,54,2,32
49,i5,East,9,2,75,25,78
176,i4,Central,9,18,54,11,14
209,iX1,North,9,14,9,42,29
245,7 Series,East,9,1,58,37,78
114,X3,South,9,43,5,7,54
66,7 Series,East,9,2,36,46,13
46,X7,East,9,47,46,30,45
61,2 Series,Central,9,15,28,44,74
118,X5,North,9,21,64,23,38
89,i7,East,9,36,58,36,41
32,X7,West,9,43,78,48,38
159,5 Series,South,9,10,51,14,93
132,3 Series,East,9,24,4,7,48
240,X1,Central,9,16,39,44,20
134,4 Series,East,9,42,90,23,74
49,4 Series,North,9,25,23,18,56
230,i5,Central,9,2,63,3,41
94,X7,West,9,34,22,14,20
239,4 Series,East,9,45,73,45,65
250,i4,South,9,27,43,40,59
97,iX1,East,9,1,76,39,59
162,iX1,South,9,21,41,34,70
201,5 Series,Central,9,49,27,42,47
132,X5,South,9,42,20,45,48
88,i4,West,9,47,77,13,84
207,5 Series,East,9,25,64,7,95
116,3 Series,South,9,45,40,28,96
33,3 Series,North,9,4,76,9,41
212,iX,South,9,10,70,37,48
79,3 Series,West,9,1,36,46,76
104,iX,South,9,2,60,42,69
116,X3,East,9,21,84,6,12
148,i4,East,9,9,18,36,63
207,2 Series,Central,9,14,10,6,20
181,iX,East,9,6,76,11,72
180,3 Series,Central,9,22,16,11,18
15,X3,South,9,40,93,18,25
198,X3,West,9,49,56,46,99
160,i4,South,9,2,75,12,30
185,7 Series,West,9,19,58,4,16
208,4 Series,North,9,18,41,6,43
243,5 Series,West,9,29,65,5,55
1,3 Series,Central,9,5,11,45,29
144,iX,West,9,1,25,45,13
184,i4,Central,9,4,63,31,64
36,iX3,West,9,9,2,28,82
73,i5,South,9,35,71,49,8
181,X7,East,9,48,97,26,64
209,5 Series,South,9,29,17,22,32
166,iX1,North,9,40,35,3,21
95,i5,East,9,26,67,9,67
172,X7,West,9,23,95,39,94
56,2 Series,Central,9,12,60,2,66
232,iX1,Central,9,30,68,4,90
10,i4,South,9,9,39,21,11
124,i7,West,9,25,35,28,62
233,i5,East,9,44,12,14,54
120,iX3,North,9,25,46,23,57
123,i4,South,9,27,39,32,53
72,3 Series,North,9,2,78,41,57
241,i4,North,9,26,28,45,86
27,X5,West,9,37,32,19,15
222,4 Series,East,9,6,53,27,96
210,iX,North,9,4,31,32,35
149,iX3,East,9,37,81,42,23
136,iX3,West,9,46,77,40,79
62,i7,West,9,26,29,43,74
145,X7,North,9,38,35,9,96
187,2 Series,North,9,34,72,44,88
42,i5,North,9,7,25,2,90
247,3 Series,West,9,17,16,8,58
16,7 Series,West,9,44,89,2,94
231,4 Series,North,9,16,62,35,55
221,7 Series,North,9,4,27,9,87
154,i5,South,9,25,13,9,63
142,X1,West,9,47,51,13,68
161,i5,Central,9,48,65,44,17
231,iX1,East,9,32,78,21,18
150,3 Series,East,9,26,59,36,1
132,iX1,Central,10,5,26,35,67
217,X3,North,10,9,48,31,47
96,4 Series,Central,10,32,12,49,29
159,5 Series,South,10,20,53,43,53
222,2 Series,North,10,6,77,36,47
61,3 Series,West,10,25,73,41,83
84,i7,Central,10,3,34,28,25
226,i5,South,10,12,68,13,42
196,2 Series,Central,10,17,86,40,18
228,X1,North,10,3,43,15,70
137,7 Series,North,10,6,35,4,55
39,4 Series,North,10,10,89,5,99
160,7 Series,Central,10,35,65,5,90
27,5 Series,North,10,12,23,24,54
133,X5,North,10,13,75,16,23
247,iX,South,10,30,47,21,82
96,iX1,South,10,10,95,16,8
28,7 Series,East,10,27,88,13,71
172,i4,North,10,14,71,9,7
84,4 Series,Central,10,37,4,2,22
54,X5,East,10,30,34,6,83
46,iX,South,10,2,2,11,52
177,3 Series,East,10,43,64,38,8
228,5 Series,East,10,33,83,24,38
86,iX3,East,10,4,43,12,26
36,3 Series,Central,10,34,9,22,42
166,i4,South,10,40,58,30,81
90,X1,West,10,36,39,20,2
197,i7,Central,10,9,93,24,49
212,X1,North,10,41,64,25,16
68,i4,South,10,49,82,32,38
148,X1,South,10,47,46,39,24
153,5 Series,Central,10,9,62,6,64
112,7 Series,Central,10,4,86,12,83
31,X5,West,10,29,27,9,26
169,5 Series,Central,10,10,2,7,93
75,3 Series,South,10,19,76,22,57
76,i5,North,10,36,52,32,36
202,5 Series,East,10,20,91,7,25
177,i7,South,10,6,57,4,61
59,4 Series,North,10,1,90,19,23
184,X7,East,10,24,68,17,56
148,iX1,West,10,45,52,30,21
123,i4,North,10,4,76,7,6
36,4 Series,West,10,13,14,40,35
113,X3,East,10,6,71,3,57
153,X1,East,10,38,15,8,63
123,7 Series,West,10,12,55,34,34
92,iX3,South,10,34,1,38,10
225,4 Series,West,10,48,93,44,41
125,3 Series,North,10,2,40,37,79
31,4 Series,North,10,30,10,32,27
137,iX,East,10,9,53,46,43
124,i7,West,10,26,7,8,70
245,3 Series,South,10,4,89,36,7
17,i5,North,10,33,69,5,68
12,i7,East,10,20,31,37,2
227,X3,South,10,19,8,43,2
159,5 Series,North,10,48,74,26,87
19,X7,North,10,37,10,45,60
193,i7,North,10,48,41,7,66
47,X1,South,10,36,93,34,94
204,X3,East,10,49,16,40,13
156,3 Series,East,10,14,14,17,29
172,X1,South,10,43,1,46,86
236,5 Series,North,10,37,34,38,56
123,X3,South,10,15,87,9,32
13,X5,East,10,29,75,14,4
131,X5,East,10,49,17,16,35
79,X5,West,10,43,42,12,12
70,2 Series,West,10,18,95,2,93
91,X1,North,10,41,78,25,61
57,i7,North,10,46,16,45,84
123,iX3,West,10,6,44,7,91
3,iX3,South,10,49,82,40,45
72,X5,East,10,14,15,32,63
114,i4,North,10,35,14,5,16
201,i5,South,10,39,8,40,55
101,i4,West,10,36,59,12,24
57,X7,North,10,47,15,44,92
151,i7,West,10,25,58,27,84
121,4 Series,North,10,44,41,34,68
178,iX1,East,10,29,41,19,22
82,iX,Central,10,32,90,21,51
211,i4,Central,10,42,41,12,96
144,iX3,South,10,19,8,4,8
40,X3,West,10,27,94,6,42
124,5 Series,North,10,15,22,20,1
124,X7,North,10,49,24,33,27
119,2 Series,East,10,40,38,23,25
71,iX,South,10,30,1,15,5
75,4 Series,North,10,34,41,43,29
128,3 Series,South,10,16,79,44,29
232,3 Series,East,10,26,81,21,56
197,2 Series,North,10,30,48,1,24
128,i4,East,10,2,64,35,54
239,X1,East,10,48,93,48,22
141,7 Series,North,10,21,54,15,13
160,2 Series,Central,10,5,64,48,64
106,3 Series,North,10,6,59,24,21
83,X5,North,10,34,65,16,33
65,X7,East,10,24,40,45,18
121,i4,East,10,46,68,32,38
200,X7,East,10,18,6,31,95
17,X7,South,10,28,2,45,84
69,X1,South,10,37,60,24,83
58,X7,East,10,17,99,31,85
140,X5,Central,10,13,54,29,71
233,X3,North,10,7,62,18,23
40,X1,North,10,21,11,23,7
155,3 Series,West,10,5,12,10,2
69,i5,Central,10,38,6,45,65
82,2 Series,East,10,44,54,12,78
51,4 Series,East,10,46,5,46,16
46,iX,West,10,27,16,14,17
134,7 Series,East,10,29,73,20,51
105,3 Series,West,10,27,14,32,91
59,iX1,West,10,6,59,2,5
125,X3,Central,10,28,50,18,57
71,i7,West,10,3,82,15,54
103,4 Series,West,10,47,82,33,19
174,5 Series,West,10,12,2,17,62
82,5 Series,West,10,25,47,10,79
98,X3,East,10,27,78,32,24
23,iX3,West,10,31,12,9,75
155,iX,Central,10,20,47,8,62
3,3 Series,Central,10,20,25,43,45
137,iX,West,10,24,90,30,24
115,3 Series,Central,10,39,50,42,95
228,X3,East,10,45,50,2,99
98,X5,Central,10,43,38,2,91
