dealer_id,model,region,month,sales,current_inventory,previous_month_sales,inventory_30_days_ago,next_month_sales
D196,7 Series,North,2024-06,19,49,21,52,16
D196,7 Series,North,2024-07,16,49,19,53,17
D196,7 Series,North,2024-08,17,51,16,56,17
D196,7 Series,North,2024-09,17,52,17,50,25
D196,7 Series,North,2024-10,25,48,17,50,20
D196,7 Series,North,2024-11,20,43,25,42,20
D196,7 Series,North,2024-12,20,42,20,37,15
D196,7 Series,North,2025-01,15,44,20,46,15
D196,7 Series,North,2025-02,15,45,15,41,18
D196,7 Series,North,2025-03,18,45,15,43,27
D196,7 Series,North,2025-04,27,46,18,43,23
D196,7 Series,North,2025-05,23,45,27,48,16
D196,7 Series,North,2025-06,16,48,23,49,18
D196,7 Series,North,2025-07,18,51,16,51,16
D196,7 Series,North,2025-08,16,55,18,52,21
D196,7 Series,North,2025-09,21,54,16,57,22
D196,7 Series,North,2025-10,22,53,21,51,28
D196,7 Series,North,2025-11,28,54,22,56,20
D196,X1,North,2021-01,38,47,38,47,28
D196,X1,North,2021-02,28,51,38,48,40
D196,X1,North,2021-03,40,56,28,56,44
D196,X1,North,2021-04,44,59,40,63,53
D196,X1,North,2021-05,53,70,44,65,39
D196,X1,North,2021-06,39,71,53,73,29
D196,X1,North,2021-07,29,70,39,69,47
D196,X1,North,2021-08,47,69,29,65,52
D196,X1,North,2021-09,52,79,47,77,47
D196,X1,North,2021-10,47,93,52,90,43
D196,X1,North,2021-11,43,102,47,107,57
D196,X1,North,2021-12,57,105,43,103,35
D196,X1,North,2022-01,35,94,57,96,35
D196,X1,North,2022-02,35,92,35,94,41
D196,X1,North,2022-03,41,92,35,90,44
D196,X1,North,2022-04,44,92,41,94,42
D196,X1,North,2022-05,42,90,44,87,40
D196,X1,North,2022-06,40,91,42,90,44
D196,X1,North,2022-07,44,98,40,97,48
D196,X1,North,2022-08,48,107,44,111,53
D196,X1,North,2022-09,53,107,48,105,57
D196,X1,North,2022-10,57,109,53,113,56
D196,X1,North,2022-11,56,111,57,113,38
D196,X1,North,2022-12,38,121,56,120,37
D196,X1,North,2023-01,37,117,38,112,37
D196,X1,North,2023-02,37,122,37,126,40
D196,X1,North,2023-03,40,130,37,128,49
D196,X1,North,2023-04,49,122,40,119,42
D196,X1,North,2023-05,42,125,49,130,39
D196,X1,North,2023-06,39,124,42,121,44
D196,X1,North,2023-07,44,129,39,124,41
D196,X1,North,2023-08,41,136,44,135,51
D196,X1,North,2023-09,51,135,41,132,51
D196,X1,North,2023-10,51,129,51,131,53
D196,X1,North,2023-11,53,135,51,131,55
D196,X1,North,2023-12,55,147,53,149,38
D196,X1,North,2024-01,38,141,55,142,39
D196,X1,North,2024-02,39,141,38,138,45
D196,X1,North,2024-03,45,140,39,136,43
D196,X1,North,2024-04,43,146,45,142,58
D196,X1,North,2024-05,58,152,43,154,57
D196,X1,North,2024-06,57,149,58,152,48
D196,X1,North,2024-07,48,161,57,165,44
D196,X1,North,2024-08,44,167,48,165,41
D196,X1,North,2024-09,41,179,44,175,61
D196,X1,North,2024-10,61,177,41,177,55
D196,X1,North,2024-11,55,191,61,194,48
D196,X1,North,2024-12,48,203,55,208,40
D196,X1,North,2025-01,40,193,48,195,52
D196,X1,North,2025-02,52,202,40,199,43
D196,X1,North,2025-03,43,208,52,212,56
D196,X1,North,2025-04,56,206,43,211,51
D196,X1,North,2025-05,51,202,56,202,43
D196,X1,North,2025-06,43,200,51,204,50
D196,X1,North,2025-07,50,207,43,212,49
D196,X1,North,2025-08,49,203,50,200,51
D196,X1,North,2025-09,51,199,49,201,59
D196,X1,North,2025-10,59,193,51,194,51
D196,X1,North,2025-11,51,183,59,185,66
D196,X3,North,2021-01,39,53,39,53,39
D196,X3,North,2021-02,39,59,39,62,44
D196,X3,North,2021-03,44,59,39,58,47
D196,X3,North,2021-04,47,62,44,57,46
D196,X3,North,2021-05,46,70,47,66,42
D196,X3,North,2021-06,42,78,46,80,43
D196,X3,North,2021-07,43,87,42,91,41
D196,X3,North,2021-08,41,95,43,90,42
D196,X3,North,2021-09,42,91,41,87,38
D196,X3,North,2021-10,38,98,42,103,55
D196,X3,North,2021-11,55,107,38,112,45
D196,X3,North,2021-12,45,100,55,99,42
D196,X3,North,2022-01,42,97,45,98,41
D196,X3,North,2022-02,41,91,42,94,46
D196,X3,North,2022-03,46,90,41,95,47
D196,X3,North,2022-04,47,103,46,99,41
D196,X3,North,2022-05,41,106,47,103,30
D196,X3,North,2022-06,30,102,41,104,39
D196,X3,North,2022-07,39,102,30,100,45
D196,X3,North,2022-08,45,103,39,100,47
D196,X3,North,2022-09,47,108,45,110,40
D196,X3,North,2022-10,40,109,47,108,42
D196,X3,North,2022-11,42,110,40,114,42
D196,X3,North,2022-12,42,112,42,116,43
D196,X3,North,2023-01,43,123,42,128,44
D196,X3,North,2023-02,44,124,43,125,44
D196,X3,North,2023-03,44,115,44,112,54
D196,X3,North,2023-04,54,107,44,112,28
D196,X3,North,2023-05,28,102,54,97,48
D196,X3,North,2023-06,48,110,28,115,37
D196,X3,North,2023-07,37,122,48,125,46
D196,X3,North,2023-08,46,132,37,128,41
D196,X3,North,2023-09,41,134,46,129,45
D196,X3,North,2023-10,45,137,41,137,41
D196,X3,North,2023-11,41,133,45,131,40
D196,X3,North,2023-12,40,141,41,141,37
D196,X3,North,2024-01,37,141,40,136,41
D196,X3,North,2024-02,41,149,37,150,40
D196,X3,North,2024-03,40,151,41,149,35
D196,X3,North,2024-04,35,150,40,154,50
D196,X3,North,2024-05,50,153,35,153,47
D196,X3,North,2024-06,47,165,50,168,49
D196,X3,North,2024-07,49,160,47,155,45
D196,X3,North,2024-08,45,165,49,162,43
D196,X3,North,2024-09,43,162,45,162,40
D196,X3,North,2024-10,40,169,43,168,58
D196,X3,North,2024-11,58,177,40,174,39
D196,X3,North,2024-12,39,175,58,173,44
D196,X3,North,2025-01,44,181,39,185,41
D196,X3,North,2025-02,41,186,44,189,38
D196,X3,North,2025-03,38,193,41,196,38
D196,X3,North,2025-04,38,203,38,199,39
D196,X3,North,2025-05,39,200,38,199,54
D196,X3,North,2025-06,54,197,39,202,46
D196,X3,North,2025-07,46,191,54,188,47
D196,X3,North,2025-08,47,189,46,189,42
D196,X3,North,2025-09,42,190,47,186,54
D196,X3,North,2025-10,54,196,42,195,43
D196,X3,North,2025-11,43,203,54,203,56
D196,X5,North,2021-01,24,35,24,35,28
D196,X5,North,2021-02,28,39,24,37,34
D196,X5,North,2021-03,34,43,28,39,30
D196,X5,North,2021-04,30,51,34,46,35
D196,X5,North,2021-05,35,47,30,49,38
D196,X5,North,2021-06,38,44,35,44,33
D196,X5,North,2021-07,33,51,38,54,30
D196,X5,North,2021-08,30,46,33,51,32
D196,X5,North,2021-09,32,48,30,49,41
D196,X5,North,2021-10,41,42,32,45,38
D196,X5,North,2021-11,38,49,41,48,25
D196,X5,North,2021-12,25,55,38,54,25
D196,X5,North,2022-01,25,60,25,61,30
D196,X5,North,2022-02,30,60,25,56,22
D196,X5,North,2022-03,22,68,30,68,26
D196,X5,North,2022-04,26,67,22,69,40
D196,X5,North,2022-05,40,68,26,68,31
D196,X5,North,2022-06,31,69,40,72,27
D196,X5,North,2022-07,27,67,31,70,34
D196,X5,North,2022-08,34,64,27,64,38
D196,X5,North,2022-09,38,59,34,54,39
D196,X5,North,2022-10,39,53,38,52,36
D196,X5,North,2022-11,36,52,39,48,28
D196,X5,North,2022-12,28,47,36,47,27
D196,X5,North,2023-01,27,50,28,48,26
D196,X5,North,2023-02,26,47,27,44,28
D196,X5,North,2023-03,28,53,26,48,28
D196,X5,North,2023-04,28,59,28,56,34
D196,X5,North,2023-05,34,65,28,66,26
D196,X5,North,2023-06,26,58,34,61,30
D196,X5,North,2023-07,30,54,26,58,28
D196,X5,North,2023-08,28,57,30,53,33
D196,X5,North,2023-09,33,59,28,54,30
D196,X5,North,2023-10,30,53,33,55,41
D196,X5,North,2023-11,41,60,30,57,34
D196,X5,North,2023-12,34,60,41,58,26
D196,X5,North,2024-01,26,69,34,72,32
D196,X5,North,2024-02,32,68,26,65,37
D196,X5,North,2024-03,37,66,32,67,31
D196,X5,North,2024-04,31,63,37,58,39
D196,X5,North,2024-05,39,70,31,75,33
D196,X5,North,2024-06,33,77,39,72,33
D196,X5,North,2024-07,33,78,33,77,29
D196,X5,North,2024-08,29,76,33,75,40
D196,X5,North,2024-09,40,71,29,66,44
D196,X5,North,2024-10,44,72,40,76,44
D196,X5,North,2024-11,44,74,44,76,37
D196,X5,North,2024-12,37,66,44,66,27
D196,X5,North,2025-01,27,61,37,57,22
D196,X5,North,2025-02,22,66,27,69,23
D196,X5,North,2025-03,23,66,22,70,30
D196,X5,North,2025-04,30,70,23,72,34
D196,X5,North,2025-05,34,78,30,76,36
D196,X5,North,2025-06,36,87,34,91,33
D196,X5,North,2025-07,33,94,36,92,36
D196,X5,North,2025-08,36,100,33,99,45
D196,X5,North,2025-09,45,100,36,101,38
D196,X5,North,2025-10,38,91,45,91,35
D196,X5,North,2025-11,35,90,38,90,34
D196,X7,North,2021-01,15,21,15,21,15
D196,X7,North,2021-02,15,21,15,24,20
D196,X7,North,2021-03,20,24,15,29,17
D196,X7,North,2021-04,17,26,20,26,18
D196,X7,North,2021-05,18,28,17,26,14
D196,X7,North,2021-06,14,27,18,22,17
D196,X7,North,2021-07,17,28,14,30,19
D196,X7,North,2021-08,19,29,17,25,21
D196,X7,North,2021-09,21,27,19,31,24
D196,X7,North,2021-10,24,26,21,27,18
D196,X7,North,2021-11,18,25,24,28,22
D196,X7,North,2021-12,22,29,18,33,18
D196,X7,North,2022-01,18,26,22,29,14
D196,X7,North,2022-02,14,25,18,27,17
D196,X7,North,2022-03,17,23,14,18,20
D196,X7,North,2022-04,20,23,17,20,21
D196,X7,North,2022-05,21,23,20,18,18
D196,X7,North,2022-06,18,24,21,27,17
D196,X7,North,2022-07,17,20,18,24,18
D196,X7,North,2022-08,18,20,17,19,18
D196,X7,North,2022-09,18,20,18,16,17
D196,X7,North,2022-10,17,18,18,23,24
D196,X7,North,2022-11,24,17,17,12,20
D196,X7,North,2022-12,20,22,24,19,13
D196,X7,North,2023-01,13,21,20,19,15
D196,X7,North,2023-02,15,18,13,18,22
D196,X7,North,2023-03,22,22,15,21,18
D196,X7,North,2023-04,18,24,22,22,17
D196,X7,North,2023-05,17,24,18,22,19
D196,X7,North,2023-06,19,20,17,19,14
D196,X7,North,2023-07,14,17,19,20,21
D196,X7,North,2023-08,21,17,14,18,20
D196,X7,North,2023-09,20,19,21,23,22
D196,X7,North,2023-10,22,25,20,30,20
D196,X7,North,2023-11,20,25,22,21,25
D196,X7,North,2023-12,25,29,20,30,17
D196,X7,North,2024-01,17,35,25,39,14
D196,X7,North,2024-02,14,34,17,38,17
D196,X7,North,2024-03,17,34,14,38,15
D196,X7,North,2024-04,15,33,17,35,22
D196,X7,North,2024-05,22,32,15,36,18
D196,X7,North,2024-06,18,29,22,25,19
D196,X7,North,2024-07,19,32,18,34,21
D196,X7,North,2024-08,21,35,19,33,21
D196,X7,North,2024-09,21,34,21,33,22
D196,X7,North,2024-10,22,36,21,39,23
D196,X7,North,2024-11,23,31,22,26,18
D196,X7,North,2024-12,18,31,23,31,17
D196,X7,North,2025-01,17,27,18,32,19
D196,X7,North,2025-02,19,26,17,25,21
D196,X7,North,2025-03,21,31,19,33,21
D196,X7,North,2025-04,21,30,21,29,19
D196,X7,North,2025-05,19,26,21,30,18
D196,X7,North,2025-06,18,23,19,19,19
D196,X7,North,2025-07,19,25,18,25,18
D196,X7,North,2025-08,18,26,19,23,18
D196,X7,North,2025-09,18,31,18,31,21
D196,X7,North,2025-10,21,29,18,33,22
D196,X7,North,2025-11,22,24,21,23,24
D196,i4,North,2021-01,22,38,22,38,24
D196,i4,North,2021-02,24,42,22,42,20
D196,i4,North,2021-03,20,37,24,41,26
D196,i4,North,2021-04,26,38,20,42,34
D196,i4,North,2021-05,34,39,26,44,22
D196,i4,North,2021-06,22,36,34,39,25
D196,i4,North,2021-07,25,35,22,37,28
D196,i4,North,2021-08,28,42,25,46,27
D196,i4,North,2021-09,27,45,28,48,28
D196,i4,North,2021-10,28,48,27,46,28
D196,i4,North,2021-11,28,48,28,49,29
D196,i4,North,2021-12,29,49,28,49,25
D196,i4,North,2022-01,25,48,29,50,23
D196,i4,North,2022-02,23,48,25,48,23
D196,i4,North,2022-03,23,50,23,51,25
D196,i4,North,2022-04,25,51,23,51,26
D196,i4,North,2022-05,26,52,25,48,22
D196,i4,North,2022-06,22,49,26,48,20
D196,i4,North,2022-07,20,46,22,49,27
D196,i4,North,2022-08,27,47,20,46,22
D196,i4,North,2022-09,22,41,27,41,20
D196,i4,North,2022-10,20,36,22,40,30
D196,i4,North,2022-11,30,40,20,37,21
D196,i4,North,2022-12,21,45,30,46,23
D196,i4,North,2023-01,23,44,21,49,26
D196,i4,North,2023-02,26,46,23,43,30
D196,i4,North,2023-03,30,41,26,45,32
D196,i4,North,2023-04,32,46,30,50,23
D196,i4,North,2023-05,23,48,32,45,26
D196,i4,North,2023-06,26,52,23,48,33
D196,i4,North,2023-07,33,57,26,61,25
D196,i4,North,2023-08,25,66,33,62,21
D196,i4,North,2023-09,21,61,25,62,30
D196,i4,North,2023-10,30,60,21,64,30
D196,i4,North,2023-11,30,64,30,64,27
D196,i4,North,2023-12,27,72,30,72,27
D196,i4,North,2024-01,27,75,27,74,25
D196,i4,North,2024-02,25,82,27,80,31
D196,i4,North,2024-03,31,88,25,83,28
D196,i4,North,2024-04,28,85,31,80,22
D196,i4,North,2024-05,22,91,28,94,28
D196,i4,North,2024-06,28,97,22,99,30
D196,i4,North,2024-07,30,99,28,104,29
D196,i4,North,2024-08,29,96,30,97,28
D196,i4,North,2024-09,28,101,29,101,31
D196,i4,North,2024-10,31,100,28,100,38
D196,i4,North,2024-11,38,105,31,107,26
D196,i4,North,2024-12,26,97,38,98,27
D196,i4,North,2025-01,27,101,26,98,26
D196,i4,North,2025-02,26,106,27,104,29
D196,i4,North,2025-03,29,105,26,109,29
D196,i4,North,2025-04,29,102,29,107,28
D196,i4,North,2025-05,28,106,29,108,30
D196,i4,North,2025-06,30,105,28,108,26
D196,i4,North,2025-07,26,105,30,107,24
D196,i4,North,2025-08,24,106,26,106,27
D196,i4,North,2025-09,27,105,24,101,28
D196,i4,North,2025-10,28,112,27,116,37
D196,i4,North,2025-11,37,116,28,121,32
D196,i5,North,2021-01,31,43,31,43,30
D196,i5,North,2021-02,30,39,31,44,38
D196,i5,North,2021-03,38,46,30,47,31
D196,i5,North,2021-04,31,42,38,37,32
D196,i5,North,2021-05,32,37,31,41,31
D196,i5,North,2021-06,31,35,32,33,33
D196,i5,North,2021-07,33,38,31,34,32
D196,i5,North,2021-08,32,37,33,36,28
D196,i5,North,2021-09,28,31,32,28,28
D196,i5,North,2021-10,28,27,28,31,47
D196,i5,North,2021-11,47,30,28,32,36
D196,i5,North,2021-12,36,44,47,42,30
D196,i5,North,2022-01,30,45,36,45,34
D196,i5,North,2022-02,34,52,30,56,32
D196,i5,North,2022-03,32,49,34,50,28
D196,i5,North,2022-04,28,53,32,57,25
D196,i5,North,2022-05,25,60,28,55,28
D196,i5,North,2022-06,28,58,25,61,33
D196,i5,North,2022-07,33,57,28,54,29
D196,i5,North,2022-08,29,54,33,49,41
D196,i5,North,2022-09,41,57,29,54,52
D196,i5,North,2022-10,52,56,41,51,39
D196,i5,North,2022-11,39,57,52,62,35
D196,i5,North,2022-12,35,65,39,62,17
D196,i5,North,2023-01,17,60,35,55,25
D196,i5,North,2023-02,25,62,17,63,40
D196,i5,North,2023-03,40,61,25,63,43
D196,i5,North,2023-04,43,63,40,64,40
D196,i5,North,2023-05,40,57,43,54,33
D196,i5,North,2023-06,33,50,40,54,37
D196,i5,North,2023-07,37,56,33,61,36
D196,i5,North,2023-08,36,58,37,63,40
D196,i5,North,2023-09,40,51,36,50,39
D196,i5,North,2023-10,39,60,40,58,42
D196,i5,North,2023-11,42,56,39,60,39
D196,i5,North,2023-12,39,67,42,63,39
D196,i5,North,2024-01,39,67,39,68,41
D196,i5,North,2024-02,41,74,39,74,43
D196,i5,North,2024-03,43,80,41,78,38
D196,i5,North,2024-04,38,82,43,82,37
D196,i5,North,2024-05,37,87,38,83,33
D196,i5,North,2024-06,33,93,37,94,38
D196,i5,North,2024-07,38,102,33,103,41
D196,i5,North,2024-08,41,98,38,101,38
D196,i5,North,2024-09,38,91,41,92,40
D196,i5,North,2024-10,40,91,38,86,43
D196,i5,North,2024-11,43,102,40,105,48
D196,i5,North,2024-12,48,110,43,114,35
D196,i5,North,2025-01,35,102,48,106,30
D196,i5,North,2025-02,30,105,35,106,35
D196,i5,North,2025-03,35,104,30,103,39
D196,i5,North,2025-04,39,108,35,105,48
D196,i5,North,2025-05,48,110,39,109,27
D196,i5,North,2025-06,27,116,48,119,27
D196,i5,North,2025-07,27,113,27,114,32
D196,i5,North,2025-08,32,113,27,118,47
D196,i5,North,2025-09,47,112,32,114,45
D196,i5,North,2025-10,45,117,47,114,41
D196,i5,North,2025-11,41,117,45,120,37
D196,i7,North,2021-01,10,12,10,12,10
D196,i7,North,2021-02,10,14,10,16,11
D196,i7,North,2021-03,11,14,10,11,13
D196,i7,North,2021-04,13,11,11,7,14
D196,i7,North,2021-05,14,16,13,13,12
D196,i7,North,2021-06,12,16,14,19,10
D196,i7,North,2021-07,10,19,12,16,10
D196,i7,North,2021-08,10,21,10,22,10
D196,i7,North,2021-09,10,23,10,18,14
D196,i7,North,2021-10,14,21,10,18,15
D196,i7,North,2021-11,15,18,14,19,12
D196,i7,North,2021-12,12,21,15,16,13
D196,i7,North,2022-01,13,21,12,23,9
D196,i7,North,2022-02,9,24,13,27,10
D196,i7,North,2022-03,10,26,9,23,14
D196,i7,North,2022-04,14,25,10,24,15
D196,i7,North,2022-05,15,23,14,18,12
D196,i7,North,2022-06,12,25,15,24,13
D196,i7,North,2022-07,13,22,12,26,11
D196,i7,North,2022-08,11,21,13,24,15
D196,i7,North,2022-09,15,24,11,28,13
D196,i7,North,2022-10,13,23,15,19,16
D196,i7,North,2022-11,16,21,13,24,12
D196,i7,North,2022-12,12,23,16,25,10
D196,i7,North,2023-01,10,24,12,27,10
D196,i7,North,2023-02,10,26,10,24,12
D196,i7,North,2023-03,12,26,10,29,10
D196,i7,North,2023-04,10,28,12,28,14
D196,i7,North,2023-05,14,28,10,33,12
D196,i7,North,2023-06,12,29,14,26,11
D196,i7,North,2023-07,11,29,12,25,12
D196,i7,North,2023-08,12,26,11,31,14
D196,i7,North,2023-09,14,27,12,31,17
D196,i7,North,2023-10,17,29,14,26,15
D196,i7,North,2023-11,15,33,17,28,12
D196,i7,North,2023-12,12,37,15,34,10
D196,i7,North,2024-01,10,36,12,41,10
D196,i7,North,2024-02,10,34,10,31,14
D196,i7,North,2024-03,14,35,10,35,15
D196,i7,North,2024-04,15,33,14,31,15
D196,i7,North,2024-05,15,35,15,31,13
D196,i7,North,2024-06,13,35,15,33,13
D196,i7,North,2024-07,13,38,13,41,14
D196,i7,North,2024-08,14,39,13,44,17
D196,i7,North,2024-09,17,40,14,39,16
D196,i7,North,2024-10,16,41,17,36,18
D196,i7,North,2024-11,18,42,16,47,13
D196,i7,North,2024-12,13,46,18,51,10
D196,i7,North,2025-01,10,48,13,45,9
D196,i7,North,2025-02,9,47,10,46,13
D196,i7,North,2025-03,13,46,9,51,15
D196,i7,North,2025-04,15,45,13,41,15
D196,i7,North,2025-05,15,47,15,42,14
D196,i7,North,2025-06,14,48,15,49,15
D196,i7,North,2025-07,15,46,14,45,11
D196,i7,North,2025-08,11,50,15,54,15
D196,i7,North,2025-09,15,51,11,50,17
D196,i7,North,2025-10,17,54,15,58,18
D196,i7,North,2025-11,18,56,17,56,17
D196,iX,North,2021-01,27,44,27,44,26
D196,iX,North,2021-02,26,42,27,42,26
D196,iX,North,2021-03,26,41,26,42,30
D196,iX,North,2021-04,30,40,26,35,20
D196,iX,North,2021-05,20,35,30,33,21
D196,iX,North,2021-06,21,36,20,37,30
D196,iX,North,2021-07,30,32,21,37,25
D196,iX,North,2021-08,25,29,30,27,30
D196,iX,North,2021-09,30,31,25,30,30
D196,iX,North,2021-10,30,35,30,30,34
D196,iX,North,2021-11,34,31,30,31,30
D196,iX,North,2021-12,30,33,34,38,21
D196,iX,North,2022-01,21,29,30,27,24
D196,iX,North,2022-02,24,33,21,30,23
D196,iX,North,2022-03,23,39,24,44,24
D196,iX,North,2022-04,24,45,23,42,29
D196,iX,North,2022-05,29,42,24,38,33
D196,iX,North,2022-06,33,42,29,42,32
D196,iX,North,2022-07,32,40,33,39,29
D196,iX,North,2022-08,29,36,32,35,29
D196,iX,North,2022-09,29,33,29,35,31
D196,iX,North,2022-10,31,30,29,34,43
D196,iX,North,2022-11,43,38,31,37,29
D196,iX,North,2022-12,29,55,43,53,31
D196,iX,North,2023-01,31,57,29,56,21
D196,iX,North,2023-02,21,54,31,49,28
D196,iX,North,2023-03,28,55,21,52,30
D196,iX,North,2023-04,30,58,28,60,28
D196,iX,North,2023-05,28,56,30,54,28
D196,iX,North,2023-06,28,59,28,58,24
D196,iX,North,2023-07,24,66,28,70,25
D196,iX,North,2023-08,25,65,24,65,31
D196,iX,North,2023-09,31,61,25,60,35
D196,iX,North,2023-10,35,59,31,62,39
D196,iX,North,2023-11,39,66,35,66,36
D196,iX,North,2023-12,36,63,39,68,25
D196,iX,North,2024-01,25,67,36,63,24
D196,iX,North,2024-02,24,66,25,68,29
D196,iX,North,2024-03,29,65,24,68,31
D196,iX,North,2024-04,31,65,29,60,38
D196,iX,North,2024-05,38,69,31,65,32
D196,iX,North,2024-06,32,66,38,66,22
D196,iX,North,2024-07,22,70,32,70,26
D196,iX,North,2024-08,26,75,22,78,28
D196,iX,North,2024-09,28,70,26,67,37
D196,iX,North,2024-10,37,73,28,73,37
D196,iX,North,2024-11,37,76,37,76,29
D196,iX,North,2024-12,29,86,37,88,29
D196,iX,North,2025-01,29,81,29,76,26
D196,iX,North,2025-02,26,79,29,74,30
D196,iX,North,2025-03,30,77,26,75,32
D196,iX,North,2025-04,32,75,30,70,32
D196,iX,North,2025-05,32,72,32,67,31
D196,iX,North,2025-06,31,78,32,76,33
D196,iX,North,2025-07,33,85,31,83,29
D196,iX,North,2025-08,29,86,33,85,40
D196,iX,North,2025-09,40,88,29,85,36
D196,iX,North,2025-10,36,99,40,98,31
D196,iX,North,2025-11,31,101,36,103,28
D196,iX1,North,2021-01,20,35,20,35,28
D196,iX1,North,2021-02,28,40,20,39,36
D196,iX1,North,2021-03,36,46,28,51,34
D196,iX1,North,2021-04,34,55,36,52,27
D196,iX1,North,2021-05,27,61,34,65,26
D196,iX1,North,2021-06,26,57,27,62,30
D196,iX1,North,2021-07,30,52,26,48,31
D196,iX1,North,2021-08,31,53,30,52,35
D196,iX1,North,2021-09,35,48,31,44,39
D196,iX1,North,2021-10,39,58,35,60,47
D196,iX1,North,2021-11,47,57,39,60,33
D196,iX1,North,2021-12,33,65,47,65,34
D196,iX1,North,2022-01,34,66,33,70,32
D196,iX1,North,2022-02,32,69,34,71,26
D196,iX1,North,2022-03,26,76,32,75,25
D196,iX1,North,2022-04,25,71,26,76,31
D196,iX1,North,2022-05,31,69,25,71,30
D196,iX1,North,2022-06,30,68,31,73,29
D196,iX1,North,2022-07,29,65,30,60,30
D196,iX1,North,2022-08,30,64,29,65,38
D196,iX1,North,2022-09,38,68,30,68,35
D196,iX1,North,2022-10,35,69,38,69,34
D196,iX1,North,2022-11,34,79,35,76,35
D196,iX1,North,2022-12,35,89,34,84,30
D196,iX1,North,2023-01,30,98,35,96,29
D196,iX1,North,2023-02,29,104,30,108,30
D196,iX1,North,2023-03,30,104,29,105,33
D196,iX1,North,2023-04,33,102,30,102,39
D196,iX1,North,2023-05,39,110,33,114,27
D196,iX1,North,2023-06,27,111,39,115,31
D196,iX1,North,2023-07,31,114,27,118,38
D196,iX1,North,2023-08,38,117,31,112,42
D196,iX1,North,2023-09,42,112,38,117,37
D196,iX1,North,2023-10,37,110,42,114,40
D196,iX1,North,2023-11,40,108,37,104,30
D196,iX1,North,2023-12,30,103,40,104,31
D196,iX1,North,2024-01,31,111,30,115,28
D196,iX1,North,2024-02,28,118,31,114,35
D196,iX1,North,2024-03,35,114,28,109,34
D196,iX1,North,2024-04,34,112,35,107,30
D196,iX1,North,2024-05,30,108,34,108,43
D196,iX1,North,2024-06,43,109,30,109,36
D196,iX1,North,2024-07,36,111,43,112,32
D196,iX1,North,2024-08,32,103,36,98,31
D196,iX1,North,2024-09,31,108,32,105,42
D196,iX1,North,2024-10,42,103,31,104,41
D196,iX1,North,2024-11,41,101,42,97,43
D196,iX1,North,2024-12,43,96,41,92,26
D196,iX1,North,2025-01,26,100,43,98,38
D196,iX1,North,2025-02,38,96,26,100,42
D196,iX1,North,2025-03,42,106,38,105,34
D196,iX1,North,2025-04,34,109,42,114,45
D196,iX1,North,2025-05,45,104,34,102,32
D196,iX1,North,2025-06,32,106,45,110,37
D196,iX1,North,2025-07,37,108,32,106,32
D196,iX1,North,2025-08,32,110,37,110,30
D196,iX1,North,2025-09,30,118,32,123,34
D196,iX1,North,2025-10,34,126,30,130,46
D196,iX1,North,2025-11,46,127,34,131,41
D196,iX3,North,2021-01,28,41,28,41,25
D196,iX3,North,2021-02,25,46,28,44,31
D196,iX3,North,2021-03,31,46,25,48,28
D196,iX3,North,2021-04,28,53,31,56,35
D196,iX3,North,2021-05,35,47,28,51,31
D196,iX3,North,2021-06,31,56,35,57,28
D196,iX3,North,2021-07,28,57,31,56,32
D196,iX3,North,2021-08,32,57,28,60,30
D196,iX3,North,2021-09,30,56,32,54,38
D196,iX3,North,2021-10,38,52,30,51,42
D196,iX3,North,2021-11,42,50,38,48,31
D196,iX3,North,2021-12,31,50,42,51,29
D196,iX3,North,2022-01,29,49,31,50,28
D196,iX3,North,2022-02,28,53,29,50,30
D196,iX3,North,2022-03,30,54,28,49,34
D196,iX3,North,2022-04,34,59,30,56,27
D196,iX3,North,2022-05,27,66,34,61,27
D196,iX3,North,2022-06,27,61,27,62,27
D196,iX3,North,2022-07,27,55,27,52,36
D196,iX3,North,2022-08,36,61,27,57,39
D196,iX3,North,2022-09,39,61,36,66,40
D196,iX3,North,2022-10,40,65,39,62,38
D196,iX3,North,2022-11,38,62,40,64,34
D196,iX3,North,2022-12,34,63,38,63,31
D196,iX3,North,2023-01,31,73,34,75,33
D196,iX3,North,2023-02,33,67,31,71,28
D196,iX3,North,2023-03,28,73,33,75,33
D196,iX3,North,2023-04,33,75,28,72,29
D196,iX3,North,2023-05,29,71,33,73,31
D196,iX3,North,2023-06,31,75,29,75,30
D196,iX3,North,2023-07,30,78,31,82,36
D196,iX3,North,2023-08,36,79,30,74,36
D196,iX3,North,2023-09,36,73,36,73,39
D196,iX3,North,2023-10,39,77,36,82,36
D196,iX3,North,2023-11,36,77,39,76,40
D196,iX3,North,2023-12,40,83,36,81,31
D196,iX3,North,2024-01,31,82,40,84,35
D196,iX3,North,2024-02,35,79,31,80,32
D196,iX3,North,2024-03,32,81,35,77,39
D196,iX3,North,2024-04,39,77,32,79,30
D196,iX3,North,2024-05,30,70,39,66,31
D196,iX3,North,2024-06,31,66,30,68,34
D196,iX3,North,2024-07,34,69,31,72,28
D196,iX3,North,2024-08,28,66,34,67,37
D196,iX3,North,2024-09,37,69,28,64,44
D196,iX3,North,2024-10,44,77,37,77,32
D196,iX3,North,2024-11,32,84,44,87,40
D196,iX3,North,2024-12,40,78,32,75,30
D196,iX3,North,2025-01,30,72,40,74,31
D196,iX3,North,2025-02,31,74,30,75,40
D196,iX3,North,2025-03,40,77,31,77,32
