event_id,vehicle_id,vin,timestamp,battery_level,speed,temperature,latitude,longitude,quarantine_dataset,quarantine_error_type,quarantine_error_message,quarantine_validation_rule,quarantine_timestamp
EVT0077433,,WBA00000000000897,2026-09-26 20:40:00,76.11,90.54,44.47,18.473717,-105.077489,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0060056,BMW00243,WBA00000000000243,2026-07-28 12:35:00,88.87,20.06,18.5,41.296267,5.956242,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0081296,BMW00518,,2026-10-10 06:35:00,86.27,14.74,23.11,33.215497,10.736124,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0095511,BMW00477,WBA00000000000477,2026-11-28 15:10:00,,75.87,54.64,37.267957,102.334722,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0013055,BMW00030,WBA00000000000030,2026-02-15 07:50:00,,149.82,43.35,44.175108,40.356846,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0011041,BMW00656,WBA00000000000656,2026-02-08 08:00:00,23.17,140.59,23.1,31.733707,140.401292,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0097305,BMW00493,WBA00000000000493,2026-12-04 20:40:00,-25.0,3.51,50.8,37.657764,-70.859627,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0031184,BMW00631,WBA00000000000631,2026-04-19 06:35:00,23.5,138.78,24.75,9.030547,-67.746721,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0019514,BMW00704,WBA00000000000704,2026-03-09 18:05:00,29.48,15.73,,19.288117,-83.872169,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0079066,BMW00729,INVALIDVIN,2026-10-02 12:45:00,22.39,110.97,36.11,54.456576,-69.412897,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0009833,BMW00446,WBA00000000000446,2026-02-04 03:20:00,40.19,37.18,,41.00662,80.254413,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0039628,BMW00789,WBA00000000000789,2026-05-18 14:15:00,12.48,17.12,36.01,22.167669,66.779896,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0087233,BMW00328,WBA00000000000328,2026-10-30 21:20:00,180.0,83.77,11.54,49.972462,30.39839,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0068346,BMWX00014,WBA00000000000274,2026-08-26 07:25:00,21.22,138.11,-9.33,37.642192,-0.217536,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0074980,BMW00698,,2026-09-18 08:15:00,66.83,140.4,42.24,13.691769,143.813185,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
BAD00047,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0082455,,WBA00000000000868,2026-10-14 07:10:00,95.79,78.5,0.42,48.998845,90.679151,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0036035,BMW00584,WBA00000000000584,2026-05-06 02:50:00,18.33,83.2,-5.57,15.401576,-84.778632,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0088703,BMW00212,WBA00000000000212,2026-11-04 23:50:00,43.56,156.71,-2.57,14.206456,-16.721795,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0086691,BMW00602,WBA00000000000602,2026-10-29 00:10:00,17.96,159.42,,22.161792,147.236989,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0022348,,WBA00000000000196,2026-03-19 14:15:00,24.0,32.88,48.04,8.922033,-21.482812,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0008526,BMW00910,WBA00000000000910,2026-01-30 14:25:00,11.03,1.19,24.69,22.956107,-17.012943,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0039822,BMW00433,INVALIDVIN,2026-05-19 06:25:00,40.1,129.33,1.5,17.083945,79.908808,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0063212,BMW00840,WBA00000000000840,2026-08-08 11:35:00,38.89,57.63,,28.922964,9.198337,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0050863,BMW00677,WBA00000000000677,2026-06-26 14:30:00,47.86,29.83,43.28,9.95916,64.443165,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0053710,BMW00255,,2026-07-06 11:45:00,25.54,38.07,7.34,35.864826,70.799316,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0055475,BMWX00077,WBA00000000000170,2026-07-12 14:50:00,53.0,114.98,43.22,40.525057,29.918654,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0099212,BMW00347,WBA00000000000347,2026-12-11 11:35:00,18.66,16.22,-100.0,40.920387,118.213912,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0051988,BMW00795,WBA00000000000795,2026-06-30 12:15:00,48.04,118.89,-5.82,22.262405,79.682206,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0091958,BMW00599,WBA00000000000599,2026-11-16 07:05:00,44.83,116.86,38.97,14.296368,26.374564,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0080010,BMW00416,WBA00000000000416,2026-10-05 19:25:00,92.8,128.23,200.0,18.094444,51.311222,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0031735,BMW00369,WBA00000000000369,2026-04-21 04:30:00,150.0,145.17,41.57,20.07902,7.998352,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0084816,BMW00075,WBA00000000000075,2026-10-22 11:55:00,76.59,39.98,,34.35419,-55.86098,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0004222,BMW00865,WBA00000000000865,2026-01-15 15:45:00,11.44,134.4,-0.74,15.478538,-96.326768,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0056436,,WBA00000000000737,2026-07-15 22:55:00,54.92,12.13,42.57,41.341845,116.26173,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0088534,BMW00571,WBA00000000000571,2026-15-40 99:99:99,61.9,120.59,14.84,29.874282,-104.025673,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0078728,BMW00309,WBA00000000000309,2026-10-01 08:35:00,59.17,141.0,-100.0,22.064554,149.746153,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0076608,BMW00562,WBA00000000000562,2026-09-23 23:55:00,84.21,73.87,-100.0,43.467196,25.40701,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0052430,,WBA00000000000784,2026-07-02 01:05:00,84.87,56.49,-9.96,38.871471,-64.436928,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0075349,BMW00949,WBA00000000000949,2026-09-19 15:00:00,89.6,2.39,,44.333699,24.981057,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0095346,BMW00533,,2026-11-28 01:25:00,50.37,89.33,6.7,24.630596,110.211632,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0087485,BMW00210,WBA00000000000210,2026-10-31 18:20:00,56.1,92.14,1.78,38.080929,114.157957,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0063059,BMW00636,WBA00000000000636,2026-08-07 22:50:00,,152.66,-3.85,37.119992,-33.471239,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0010023,BMW00702,WBA00000000000702,2026-02-04 19:10:00,81.44,2.41,,25.913638,-89.203598,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0008867,BMW00271,WBA00000000000271,2026-01-31 18:50:00,13.91,11.53,31.61,29.52154,1.636189,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0007842,BMW00342,WBA00000000000342,2026-01-28 05:25:00,28.53,38.58,53.79,8.354097,93.630778,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0063486,BMW00469,WBA00000000000469,2026-08-09 10:25:00,56.31,96.02,15.99,15.26073,-83.31076,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
BAD00002,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0019944,BMW00216,INVALIDVIN,2026-03-11 05:55:00,35.79,151.27,44.39,44.33516,-86.314133,telemetry,INVALID_VIN,Invalid or missing VIN,INVALID_VIN,2026-09-18T06:14:29.923892+00:00
BAD00022,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0034209,BMW00773,WBA00000000000773,2026-04-29 18:40:00,150.0,12.53,0.3,27.743409,0.789863,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0082945,BMW00207,WBA00000000000207,2026-10-16 00:00:00,66.68,53.4,46.1,35.707853,-81.788139,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0057966,BMW00976,WBA00000000000976,2026-07-21 06:25:00,80.41,122.28,,13.914023,122.940974,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0099410,BMW00155,WBA00000000000155,2026-12-12 04:05:00,69.87,140.16,,45.260531,-96.508571,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0066422,BMWX00180,WBA00000000000865,2026-08-19 15:05:00,99.57,153.6,45.26,19.414461,-69.600175,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0044406,BMW00241,WBA00000000000241,2026-06-04 04:25:00,63.27,88.76,,46.9951,50.413295,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0025216,BMW00238,WBA00000000000238,2026-03-29 13:15:00,,66.19,23.43,51.48557,-25.404492,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0050243,BMW00448,WBA00000000000448,2026-06-24 10:50:00,60.64,56.77,45.12,17.402696,-69.528715,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0043387,BMW00173,,2026-05-31 15:30:00,75.67,30.36,40.45,26.516097,-29.813132,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0082561,BMW00408,,2026-10-14 16:00:00,90.65,142.27,48.61,20.66704,120.448941,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0005194,BMW00690,WBA00000000000690,2026-01-19 00:45:00,-25.0,110.65,53.87,34.716767,92.100221,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0019448,BMW00723,WBA00000000000723,2026-03-09 12:35:00,54.18,29.03,21.55,45.222154,82.309191,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0022156,BMW00986,WBA00000000000986,2026-03-18 22:15:00,22.87,58.25,15.38,28.216732,-71.619128,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0050557,BMW00736,WBA00000000000736,2026-06-25 13:00:00,19.57,2.41,54.22,11.191554,109.325682,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0078580,BMW00081,WBA00000000000081,2026-09-30 20:15:00,150.0,144.46,38.1,51.644127,6.79138,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0055208,BMW00876,WBA00000000000876,2026-07-11 16:35:00,42.59,77.23,31.97,23.181638,-51.410148,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0051267,BMW00963,WBA00000000000963,2026-06-28 00:10:00,64.18,129.17,-7.82,30.94589,39.384459,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0044958,BMW00627,,2026-06-06 02:25:00,84.75,55.19,51.21,16.516955,118.924868,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0085889,BMW00183,WBA00000000000183,2026-10-26 05:20:00,21.72,146.31,52.76,37.864336,82.657321,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0057585,BMW00771,,2026-07-19 22:40:00,22.8,75.67,10.78,8.469198,-46.911793,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0071633,BMW00899,WBA00000000000899,2026-09-06 17:20:00,-25.0,28.0,13.22,23.739481,0.274492,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0047440,BMW00939,WBA00000000000939,2026-06-14 17:15:00,59.14,11.97,32.31,44.682414,-82.848989,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0024337,BMWX00144,WBA00000000000936,2026-03-26 12:00:00,29.4,74.71,35.34,53.171394,14.010965,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0084330,BMW00239,WBA00000000000239,2026-15-40 99:99:99,74.51,72.7,21.38,52.696928,130.837281,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0036493,BMW00166,WBA00000000000166,2026-15-40 99:99:99,63.35,13.23,9.65,37.536832,27.691119,telemetry,INVALID_DATE,Invalid date in: timestamp,INVALID_DATE,2026-09-18T06:14:29.923892+00:00
EVT0092221,BMW00648,WBA00000000000648,2026-11-17 05:00:00,56.37,17.3,22.68,46.15749,-97.38717,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0016894,,WBA00000000000961,2026-02-28 15:45:00,55.82,98.66,25.35,39.963673,144.122753,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0024887,BMW00787,WBA00000000000787,2026-03-28 09:50:00,24.42,104.92,,30.752235,112.520217,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0084005,BMW00308,WBA00000000000308,2026-10-19 16:20:00,81.37,49.42,35.78,25.014784,-59.700133,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0019397,BMW00566,WBA00000000000566,2026-03-09 08:20:00,-10.0,134.87,-6.04,43.944598,-79.225204,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0079009,BMW00025,WBA00000000000025,2026-10-02 08:00:00,,38.08,47.49,27.731509,70.222306,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0073043,BMW00832,WBA00000000000832,2026-09-11 14:50:00,94.17,27.84,150.0,32.599551,82.905736,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0080421,,WBA00000000000568,2026-10-07 05:40:00,89.08,122.97,20.08,27.379725,-46.246576,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0090316,BMW00395,WBA00000000000395,2026-11-10 14:15:00,,105.56,20.59,37.964472,-25.727899,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0057695,BMW00089,WBA00000000000089,2026-07-20 07:50:00,,10.1,42.63,21.348506,76.448461,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0011527,BMW00420,,2026-02-10 00:30:00,65.48,77.74,26.69,46.821853,72.784487,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0086210,,WBA00000000000382,2026-10-27 08:05:00,13.91,98.29,11.74,22.423224,-51.911705,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0051686,BMW00452,WBA00000000000452,2026-06-29 11:05:00,50.1,141.11,41.13,17.915453,-64.989248,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0078489,BMW00920,,2026-09-30 12:40:00,78.38,126.1,11.41,41.07514,38.650119,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0099661,BMW00083,,2026-12-13 01:00:00,32.93,43.6,34.43,26.061809,-40.058144,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0034506,,WBA00000000000211,2026-04-30 19:25:00,72.13,97.07,15.14,51.437086,84.684987,telemetry,NULL_VALUE|REFERENTIAL_INTEGRITY,Null values in: vehicle_id | Referential integrity violation,NULL_VALUE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0010692,BMW00277,WBA00000000000277,2026-02-07 02:55:00,15.5,124.11,150.0,28.287561,-118.796205,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0025222,BMWX00010,WBA00000000000207,2026-03-29 13:45:00,69.61,75.69,51.81,21.401063,6.915609,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
BAD00062,UNKNOWN,BADVIN,not-a-date,999.0,-50.0,999.0,999.0,999.0,telemetry,INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,"Invalid or missing VIN | Invalid date in: timestamp | Out-of-range value in: battery_level, temperature, speed | Referential integrity violation",INVALID_VIN|INVALID_DATE|OUT_OF_RANGE|REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0065472,BMW00045,WBA00000000000045,2026-08-16 07:55:00,38.3,147.39,-100.0,43.509402,-11.81273,telemetry,OUT_OF_RANGE,Out-of-range value in: temperature,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0069291,BMW00936,,2026-08-29 14:10:00,86.73,113.51,21.57,17.689472,-110.913039,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0041509,BMW00553,WBA00000000000553,2026-05-25 03:00:00,92.0,40.38,,23.618322,-48.739298,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: temperature | Out-of-range value in: temperature,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0005020,BMW00403,WBA00000000000403,2026-01-18 10:15:00,76.73,126.96,10.46,22.966983,18.186534,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0090161,BMW00118,WBA00000000000118,2026-11-10 01:20:00,,93.08,-7.35,11.551959,-32.092847,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0038913,BMW00156,WBA00000000000156,2026-05-16 02:40:00,,33.27,23.96,31.650757,101.371484,telemetry,NULL_VALUE|OUT_OF_RANGE,Null values in: battery_level | Out-of-range value in: battery_level,NULL_VALUE|OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0077764,BMW00242,WBA00000000000242,2026-09-28 00:15:00,-10.0,158.34,18.9,12.697963,-38.341913,telemetry,OUT_OF_RANGE,Out-of-range value in: battery_level,OUT_OF_RANGE,2026-09-18T06:14:29.923892+00:00
EVT0002496,BMW00877,WBA00000000000877,2026-01-09 15:55:00,61.07,66.2,31.0,36.77011,17.924444,telemetry,DUPLICATE_RECORD,Duplicate record detected,DUPLICATE_RECORD,2026-09-18T06:14:29.923892+00:00
EVT0040429,BMWX00120,WBA00000000000658,2026-05-21 09:00:00,93.86,110.48,29.43,23.111978,-21.173163,telemetry,REFERENTIAL_INTEGRITY,Referential integrity violation,REFERENTIAL_INTEGRITY,2026-09-18T06:14:29.923892+00:00
EVT0085486,BMW00590,,2026-10-24 19:45:00,80.34,147.14,30.87,21.829218,-87.381042,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
EVT0023090,BMW00815,,2026-03-22 04:05:00,95.58,151.18,47.18,8.272024,29.041429,telemetry,NULL_VALUE|INVALID_VIN,Null values in: vin | Invalid or missing VIN,NULL_VALUE|INVALID_VIN,2026-09-18T06:14:29.923892+00:00
