service_id,vehicle_id,dealer_id,service_date,service_type,odometer,parts_cost,labour_cost,failure_code
SRV00912,BMWV00504,D002,2024-11-11,Repair,46576,1725.97,655.69,ELEC01
SRV00913,BMWV00441,D079,2024-05-04,Inspection,38928,2671.7,715.14,BAT01
SRV00914,BMWV00828,D089,2026-06-03,Oil Change,101879,2848.37,973.37,NONE
SRV00915,BMWV00459,D048,2025-03-03,Oil Change,59907,4725.65,1392.15,BAT01
SRV00916,BMWV00651,D061,2026-03-16,Brake Service,94327,2907.24,695.57,BRK01
SRV00917,BMWV00925,D017,2024-11-25,Repair,65011,3555.12,1238.3,BRK01
SRV00918,BMWV00502,D073,2025-04-26,Routine Service,87171,2579.25,236.39,BRK01
SRV00919,BMWV00640,D042,2024-03-24,Inspection,133697,2340.31,1805.84,BAT01
SRV00920,BMWV00070,D058,2025-02-02,Oil Change,77406,3573.94,759.38,NONE
SRV00921,BMWV00487,D032,2024-08-16,Repair,5800,1669.71,1658.43,ENG01
SRV00922,BMWV00577,D019,2026-03-13,Brake Service,88895,2449.25,662.63,ELEC01
SRV00923,BMWV00206,D083,2024-07-11,Inspection,36552,1513.32,168.1,BRK01
SRV00924,BMWV00538,D065,2024-10-16,Oil Change,103568,2143.81,1646.24,NONE
SRV00925,BMWV00307,D034,2024-07-28,Oil Change,82621,175.15,1320.69,ENG01
SRV00926,BMWV00082,D048,2025-04-21,Oil Change,122095,3148.15,1132.77,ELEC01
SRV00927,BMWV00456,D098,2024-11-17,Routine Service,76710,2306.92,435.67,ELEC01
SRV00928,BMWV00466,D037,2024-06-15,Inspection,38694,1647.88,83.06,NONE
SRV00929,BMWV00890,D042,2025-07-19,Battery Check,101684,751.68,1672.02,ENG01
SRV00930,BMWV00565,D004,2025-10-05,Battery Check,89904,2007.91,686.89,NONE
SRV00931,BMWV00661,D037,2024-11-27,Inspection,15323,4422.14,158.93,BRK01
SRV00932,BMWV00510,D009,2026-08-07,Routine Service,41676,800.27,1069.42,BRK01
SRV00933,BMWV00096,D097,2025-01-03,Brake Service,93646,451.74,719.97,NONE
SRV00934,BMWV00506,D052,2025-07-12,Routine Service,142541,2110.95,1589.97,BRK01
SRV00935,BMWV00563,D012,2026-04-13,Oil Change,122571,837.35,1537.39,BAT01
SRV00936,BMWV00234,D031,2024-02-27,Repair,11350,309.79,1693.64,BRK01
SRV00937,BMWV00492,D006,2024-02-13,Oil Change,65991,4752.33,1911.12,BRK01
SRV00938,BMWV00514,D041,2024-11-26,Battery Check,108758,145.32,1542.8,ENG01
SRV00939,BMWV00025,D086,2026-01-01,Repair,113773,2772.65,128.25,ELEC01
SRV00940,BMWV00037,D027,2024-08-23,Inspection,133834,85.4,1418.56,ELEC01
SRV00941,BMWV00904,D048,2025-06-05,Oil Change,109118,1103.25,1095.65,ELEC01
SRV00942,BMWV00290,D035,2025-07-23,Brake Service,138924,1972.68,1677.9,ELEC01
SRV00943,BMWV00264,D043,2024-07-19,Brake Service,73247,1993.53,1318.4,ENG01
SRV00944,BMWV00030,D058,2025-09-09,Repair,139166,3861.58,448.95,NONE
SRV00945,BMWV00043,D050,2026-04-03,Routine Service,58892,1040.71,1161.9,BAT01
SRV00946,BMWV00854,D089,2025-11-21,Oil Change,84526,1836.64,156.02,BRK01
SRV00947,BMWV00582,D033,2024-08-10,Inspection,11242,1584.01,472.03,BRK01
SRV00948,BMWV00883,D043,2024-07-30,Battery Check,106861,3613.85,942.87,ENG01
SRV00949,BMWV00618,D097,2024-06-18,Battery Check,130875,2826.11,606.42,BRK01
SRV00950,BMWV00081,D079,2024-04-19,Routine Service,13178,3115.42,1721.47,BAT01
SRV00951,BMWV00954,D001,2024-11-06,Battery Check,104987,3657.3,1924.36,NONE
SRV00952,BMWV00056,D048,2024-08-08,Repair,55013,4856.15,1496.6,BAT01
SRV00953,BMWV00079,D036,2025-03-03,Repair,10870,1522.48,118.24,NONE
SRV00954,BMWV00311,D019,2024-09-26,Battery Check,58651,645.61,1291.58,NONE
SRV00955,BMWV00903,D061,2024-06-27,Routine Service,34513,476.17,507.87,ELEC01
SRV00956,BMWV00713,D072,2024-10-06,Brake Service,10913,3529.24,985.46,BRK01
SRV00957,BMWV00222,D009,2025-02-11,Repair,103939,198.0,1019.98,ENG01
SRV00958,BMWV00424,D023,2024-01-14,Inspection,16543,3300.22,1920.89,BAT01
SRV00959,BMWV00728,D037,2026-01-06,Battery Check,58136,4019.61,97.61,BAT01
SRV00960,BMWV00988,D025,2024-08-28,Repair,122437,4061.25,1991.88,NONE
SRV00961,BMWV00896,D073,2026-05-05,Battery Check,133064,3970.22,1445.36,NONE
SRV00962,BMWV00295,D047,2024-03-31,Inspection,101284,2308.47,971.33,BRK01
SRV00963,BMWV00384,D085,2026-07-12,Brake Service,149447,2726.8,675.39,BAT01
SRV00964,BMWV00418,D023,2025-08-17,Battery Check,102546,2364.05,727.5,BAT01
SRV00965,BMWV00153,D087,2026-02-08,Battery Check,147152,2068.74,1924.7,NONE
SRV00966,BMWV00618,D033,2026-06-25,Oil Change,92242,4627.36,1308.66,ENG01
SRV00967,BMWV00773,D070,2026-06-01,Repair,48064,4454.22,719.73,BRK01
SRV00968,BMWV00615,D044,2025-07-07,Repair,46793,4262.93,1168.7,BRK01
SRV00969,BMWV00846,D089,2025-02-09,Routine Service,114832,4409.58,1981.48,ELEC01
SRV00970,BMWV00043,D067,2024-04-16,Inspection,6059,1310.85,1123.37,BRK01
SRV00971,BMWV00759,D030,2025-12-01,Repair,92791,2471.44,684.7,BAT01
SRV00972,BMWV00563,D051,2025-06-19,Repair,107970,1134.4,734.71,ENG01
SRV00973,BMWV00706,D097,2024-04-18,Oil Change,123922,820.72,1403.19,BRK01
SRV00974,BMWV00735,D001,2026-07-03,Inspection,33259,2501.25,1835.9,BAT01
SRV00975,BMWV00249,D097,2025-02-19,Brake Service,59852,2732.74,238.35,BRK01
SRV00976,BMWV00025,D003,2024-02-01,Brake Service,36739,1075.08,1663.93,NONE
SRV00977,BMWV00070,D033,2025-04-08,Routine Service,115603,4727.13,1340.09,NONE
SRV00978,BMWV00716,D077,2024-11-03,Brake Service,106645,1905.83,642.38,ELEC01
SRV00979,BMWV00605,D062,2025-10-12,Inspection,15977,3411.63,1955.18,ENG01
SRV00980,BMWV00329,D045,2024-02-01,Brake Service,129150,4312.82,798.32,ELEC01
SRV00981,BMWV00790,D013,2025-03-08,Repair,97026,4748.16,1385.45,NONE
SRV00982,BMWV00391,D005,2025-05-14,Routine Service,129484,1298.17,229.5,BRK01
SRV00983,BMWV00743,D092,2025-10-08,Routine Service,124193,1930.26,707.9,ELEC01
SRV00984,BMWV00482,D005,2024-11-26,Brake Service,149867,3896.96,1716.55,BRK01
SRV00985,BMWV00630,D053,2024-04-07,Routine Service,38655,2987.47,1366.72,NONE
SRV00986,BMWV00959,D065,2025-03-31,Routine Service,136615,947.1,585.75,ELEC01
SRV00987,BMWV00399,D069,2025-10-31,Repair,17770,1303.36,279.45,ELEC01
SRV00988,BMWV00504,D023,2026-07-12,Battery Check,81910,4275.1,127.64,ELEC01
SRV00989,BMWV00341,D055,2024-04-22,Repair,45578,4844.4,199.8,ENG01
SRV00990,BMWV00499,D032,2024-01-06,Battery Check,51302,3873.69,135.56,BRK01
SRV00991,BMWV00230,D044,2026-06-05,Repair,134329,1182.23,917.1,NONE
SRV00992,BMWV00105,D022,2024-05-22,Oil Change,11207,2218.58,765.02,ENG01
SRV00993,BMWV00022,D091,2025-06-21,Repair,101544,3192.42,257.34,ENG01
SRV00994,BMWV00035,D036,2025-03-22,Inspection,115691,381.35,220.12,BAT01
SRV00995,BMWV00488,D052,2025-06-03,Oil Change,41051,649.0,365.89,ELEC01
SRV00996,BMWV00193,D086,2024-07-20,Battery Check,148109,1897.92,562.86,NONE
SRV00997,BMWV00996,D085,2024-07-08,Inspection,113332,623.46,127.52,BRK01
SRV00998,BMWV00152,D039,2024-05-16,Repair,107422,105.41,166.99,NONE
SRV00999,BMWV00117,D068,2025-11-12,Brake Service,144072,93.84,1766.75,BRK01
SRV01000,BMWV00329,D032,2026-05-31,Battery Check,60983,983.9,975.78,ENG01
